X ,Y ,Z ,AO ,Res ,A ,B ,M ,N 
   40.0000,    0.0000,  -24.7500,   49.5000,  4.409988,     3, 10000,    25,    47,
   70.0000,    0.0000,   -1.1250,    2.2500,  8.669683,     4, 10000,     5,     6,
   68.5000,    0.0000,   -2.2500,    4.5000, 13.907874,     4, 10000,     6,     8,
   67.0000,    0.0000,   -3.3750,    6.7500, 14.581379,     4, 10000,     7,    10,
   65.5000,    0.0000,   -4.5000,    9.0000,  6.544798,     4, 10000,     8,    12,
   64.0000,    0.0000,   -5.6250,   11.2500,  9.976720,     4, 10000,     9,    14,
   62.5000,    0.0000,   -6.7500,   13.5000, 12.221815,     4, 10000,    10,    16,
   61.0000,    0.0000,   -7.8750,   15.7500, 11.625443,     4, 10000,    11,    18,
   59.5000,    0.0000,   -9.0000,   18.0000,  6.565946,     4, 10000,    12,    20,
   58.0000,    0.0000,  -10.1250,   20.2500,  6.921538,     4, 10000,    13,    22,
   56.5000,    0.0000,  -11.2500,   22.5000,  7.545942,     4, 10000,    14,    24,
   55.0000,    0.0000,  -12.3750,   24.7500,  6.886379,     4, 10000,    15,    26,
   53.5000,    0.0000,  -13.5000,   27.0000,  6.281242,     4, 10000,    16,    28,
   52.0000,    0.0000,  -14.6250,   29.2500,  4.122295,     4, 10000,    17,    30,
   50.5000,    0.0000,  -15.7500,   31.5000,  5.291728,     4, 10000,    18,    32,
   49.0000,    0.0000,  -16.8750,   33.7500,  8.568145,     4, 10000,    19,    34,
   47.5000,    0.0000,  -18.0000,   36.0000,  7.462276,     4, 10000,    20,    36,
   46.0000,    0.0000,  -19.1250,   38.2500,  6.793724,     4, 10000,    21,    38,
   44.5000,    0.0000,  -20.2500,   40.5000,  4.771639,     4, 10000,    22,    40,
   43.0000,    0.0000,  -21.3750,   42.7500,  6.229469,     4, 10000,    23,    42,
   41.5000,    0.0000,  -22.5000,   45.0000,  5.234746,     4, 10000,    24,    44,
   40.0000,    0.0000,  -23.6250,   47.2500,  4.565628,     4, 10000,    25,    46,
   38.5000,    0.0000,  -24.7500,   49.5000,  4.459017,     4, 10000,    26,    48,
   68.5000,    0.0000,   -1.1250,    2.2500, 33.901237,     5, 10000,     6,     7,
   67.0000,    0.0000,   -2.2500,    4.5000, 16.672014,     5, 10000,     7,     9,
   65.5000,    0.0000,   -3.3750,    6.7500,  3.814859,     5, 10000,     8,    11,
   64.0000,    0.0000,   -4.5000,    9.0000, 14.438410,     5, 10000,     9,    13,
   62.5000,    0.0000,   -5.6250,   11.2500, 16.069832,     5, 10000,    10,    15,
   61.0000,    0.0000,   -6.7500,   13.5000, 17.425264,     5, 10000,    11,    17,
   59.5000,    0.0000,   -7.8750,   15.7500,  9.587032,     5, 10000,    12,    19,
   58.0000,    0.0000,   -9.0000,   18.0000,  8.184841,     5, 10000,    13,    21,
   56.5000,    0.0000,  -10.1250,   20.2500, 10.396323,     5, 10000,    14,    23,
   55.0000,    0.0000,  -11.2500,   22.5000, 10.018188,     5, 10000,    15,    25,
   53.5000,    0.0000,  -12.3750,   24.7500,  7.626266,     5, 10000,    16,    27,
   52.0000,    0.0000,  -13.5000,   27.0000,  6.246155,     5, 10000,    17,    29,
   50.5000,    0.0000,  -14.6250,   29.2500,  6.387502,     5, 10000,    18,    31,
   49.0000,    0.0000,  -15.7500,   31.5000,  9.772414,     5, 10000,    19,    33,
   47.5000,    0.0000,  -16.8750,   33.7500, 10.578108,     5, 10000,    20,    35,
   46.0000,    0.0000,  -18.0000,   36.0000,  9.063498,     5, 10000,    21,    37,
   44.5000,    0.0000,  -19.1250,   38.2500,  6.006501,     5, 10000,    22,    39,
   43.0000,    0.0000,  -20.2500,   40.5000,  8.427555,     5, 10000,    23,    41,
   41.5000,    0.0000,  -21.3750,   42.7500,  7.260304,     5, 10000,    24,    43,
   40.0000,    0.0000,  -22.5000,   45.0000,  5.931490,     5, 10000,    25,    45,
   38.5000,    0.0000,  -23.6250,   47.2500,  6.459691,     5, 10000,    26,    47,
   67.0000,    0.0000,   -1.1250,    2.2500, 46.505955,     6, 10000,     7,     8,
   65.5000,    0.0000,   -2.2500,    4.5000,  5.139779,     6, 10000,     8,    10,
   64.0000,    0.0000,   -3.3750,    6.7500, 14.460046,     6, 10000,     9,    12,
   62.5000,    0.0000,   -4.5000,    9.0000, 15.069696,     6, 10000,    10,    14,
   61.0000,    0.0000,   -5.6250,   11.2500, 14.969672,     6, 10000,    11,    16,
   59.5000,    0.0000,   -6.7500,   13.5000,  9.739058,     6, 10000,    12,    18,
   58.0000,    0.0000,   -7.8750,   15.7500,  7.140485,     6, 10000,    13,    20,
   56.5000,    0.0000,   -9.0000,   18.0000, 10.693715,     6, 10000,    14,    22,
   55.0000,    0.0000,  -10.1250,   20.2500,  9.233336,     6, 10000,    15,    24,
   53.5000,    0.0000,  -11.2500,   22.5000,  7.064697,     6, 10000,    16,    26,
   52.0000,    0.0000,  -12.3750,   24.7500,  5.398875,     6, 10000,    17,    28,
   50.5000,    0.0000,  -13.5000,   27.0000,  6.748790,     6, 10000,    18,    30,
   49.0000,    0.0000,  -14.6250,   29.2500,  7.840672,     6, 10000,    19,    32,
   47.5000,    0.0000,  -15.7500,   31.5000, 10.057564,     6, 10000,    20,    34,
   46.0000,    0.0000,  -16.8750,   33.7500,  8.617689,     6, 10000,    21,    36,
   44.5000,    0.0000,  -18.0000,   36.0000,  5.428213,     6, 10000,    22,    38,
   43.0000,    0.0000,  -19.1250,   38.2500,  7.661012,     6, 10000,    23,    40,
   41.5000,    0.0000,  -20.2500,   40.5000,  7.359179,     6, 10000,    24,    42,
   40.0000,    0.0000,  -21.3750,   42.7500,  5.779268,     6, 10000,    25,    44,
   38.5000,    0.0000,  -22.5000,   45.0000,  5.973949,     6, 10000,    26,    46,
   37.0000,    0.0000,  -23.6250,   47.2500,  5.474373,     6, 10000,    27,    48,
   65.5000,    0.0000,   -1.1250,    2.2500, 12.248297,     7, 10000,     8,     9,
   64.0000,    0.0000,   -2.2500,    4.5000, 19.076979,     7, 10000,     9,    11,
   62.5000,    0.0000,   -3.3750,    6.7500, 17.380848,     7, 10000,    10,    13,
   61.0000,    0.0000,   -4.5000,    9.0000, 13.246063,     7, 10000,    11,    15,
   59.5000,    0.0000,   -5.6250,   11.2500,  9.406153,     7, 10000,    12,    17,
   58.0000,    0.0000,   -6.7500,   13.5000,  6.976835,     7, 10000,    13,    19,
   56.5000,    0.0000,   -7.8750,   15.7500,  8.303877,     7, 10000,    14,    21,
   55.0000,    0.0000,   -9.0000,   18.0000,  8.240850,     7, 10000,    15,    23,
   53.5000,    0.0000,  -10.1250,   20.2500,  6.668077,     7, 10000,    16,    25,
   52.0000,    0.0000,  -11.2500,   22.5000,  3.795859,     7, 10000,    17,    27,
   50.5000,    0.0000,  -12.3750,   24.7500,  6.583810,     7, 10000,    18,    29,
   49.0000,    0.0000,  -13.5000,   27.0000,  6.451778,     7, 10000,    19,    31,
   47.5000,    0.0000,  -14.6250,   29.2500,  8.948626,     7, 10000,    20,    33,
   46.0000,    0.0000,  -15.7500,   31.5000,  8.143151,     7, 10000,    21,    35,
   44.5000,    0.0000,  -16.8750,   33.7500,  4.772857,     7, 10000,    22,    37,
   43.0000,    0.0000,  -18.0000,   36.0000,  6.701312,     7, 10000,    23,    39,
   41.5000,    0.0000,  -19.1250,   38.2500,  6.603048,     7, 10000,    24,    41,
   40.0000,    0.0000,  -20.2500,   40.5000,  5.568729,     7, 10000,    25,    43,
   38.5000,    0.0000,  -21.3750,   42.7500,  5.460706,     7, 10000,    26,    45,
   37.0000,    0.0000,  -22.5000,   45.0000,  5.065687,     7, 10000,    27,    47,
   64.0000,    0.0000,   -1.1250,    2.2500, 61.118324,     8, 10000,     9,    10,
   62.5000,    0.0000,   -2.2500,    4.5000, 32.180126,     8, 10000,    10,    12,
   61.0000,    0.0000,   -3.3750,    6.7500, 14.427912,     8, 10000,    11,    14,
   59.5000,    0.0000,   -4.5000,    9.0000,  6.011115,     8, 10000,    12,    16,
   58.0000,    0.0000,   -5.6250,   11.2500,  4.615860,     8, 10000,    13,    18,
   56.5000,    0.0000,   -6.7500,   13.5000,  5.203912,     8, 10000,    14,    20,
   55.0000,    0.0000,   -7.8750,   15.7500,  5.704255,     8, 10000,    15,    22,
   53.5000,    0.0000,   -9.0000,   18.0000,  4.159601,     8, 10000,    16,    24,
   52.0000,    0.0000,  -10.1250,   20.2500,  2.537918,     8, 10000,    17,    26,
   50.5000,    0.0000,  -11.2500,   22.5000,  4.191310,     8, 10000,    18,    28,
   49.0000,    0.0000,  -12.3750,   24.7500,  4.679115,     8, 10000,    19,    30,
   47.5000,    0.0000,  -13.5000,   27.0000,  5.568385,     8, 10000,    20,    32,
   46.0000,    0.0000,  -14.6250,   29.2500,  5.325434,     8, 10000,    21,    34,
   44.5000,    0.0000,  -15.7500,   31.5000,  3.138136,     8, 10000,    22,    36,
   43.0000,    0.0000,  -16.8750,   33.7500,  4.269034,     8, 10000,    23,    38,
   41.5000,    0.0000,  -18.0000,   36.0000,  4.078304,     8, 10000,    24,    40,
   40.0000,    0.0000,  -19.1250,   38.2500,  3.707395,     8, 10000,    25,    42,
   38.5000,    0.0000,  -20.2500,   40.5000,  3.730894,     8, 10000,    26,    44,
   37.0000,    0.0000,  -21.3750,   42.7500,  3.432027,     8, 10000,    27,    46,
   35.5000,    0.0000,  -22.5000,   45.0000,  2.076212,     8, 10000,    28,    48,
   62.5000,    0.0000,   -1.1250,    2.2500, 78.764542,     9, 10000,    10,    11,
   61.0000,    0.0000,   -2.2500,    4.5000, 39.233288,     9, 10000,    11,    13,
   59.5000,    0.0000,   -3.3750,    6.7500,  9.378054,     9, 10000,    12,    15,
   58.0000,    0.0000,   -4.5000,    9.0000,  7.613639,     9, 10000,    13,    17,
   56.5000,    0.0000,   -5.6250,   11.2500,  8.510978,     9, 10000,    14,    19,
   55.0000,    0.0000,   -6.7500,   13.5000,  7.365522,     9, 10000,    15,    21,
   53.5000,    0.0000,   -7.8750,   15.7500,  6.322733,     9, 10000,    16,    23,
   52.0000,    0.0000,   -9.0000,   18.0000,  3.938784,     9, 10000,    17,    25,
   50.5000,    0.0000,  -10.1250,   20.2500,  5.572442,     9, 10000,    18,    27,
   49.0000,    0.0000,  -11.2500,   22.5000,  8.348189,     9, 10000,    19,    29,
   47.5000,    0.0000,  -12.3750,   24.7500,  8.644785,     9, 10000,    20,    31,
   46.0000,    0.0000,  -13.5000,   27.0000,  9.211213,     9, 10000,    21,    33,
   44.5000,    0.0000,  -14.6250,   29.2500,  5.713635,     9, 10000,    22,    35,
   43.0000,    0.0000,  -15.7500,   31.5000,  7.325687,     9, 10000,    23,    37,
   41.5000,    0.0000,  -16.8750,   33.7500,  7.120843,     9, 10000,    24,    39,
   40.0000,    0.0000,  -18.0000,   36.0000,  6.917963,     9, 10000,    25,    41,
   38.5000,    0.0000,  -19.1250,   38.2500,  6.749135,     9, 10000,    26,    43,
   37.0000,    0.0000,  -20.2500,   40.5000,  5.627546,     9, 10000,    27,    45,
   35.5000,    0.0000,  -21.3750,   42.7500,  3.140181,     9, 10000,    28,    47,
   61.0000,    0.0000,   -1.1250,    2.2500, 73.129013,    10, 10000,    11,    12,
   59.5000,    0.0000,   -2.2500,    4.5000, 14.256240,    10, 10000,    12,    14,
   58.0000,    0.0000,   -3.3750,    6.7500,  6.190170,    10, 10000,    13,    16,
   56.5000,    0.0000,   -4.5000,    9.0000,  9.580089,    10, 10000,    14,    18,
   55.0000,    0.0000,   -5.6250,   11.2500,  7.564301,    10, 10000,    15,    20,
   53.5000,    0.0000,   -6.7500,   13.5000,  8.279976,    10, 10000,    16,    22,
   52.0000,    0.0000,   -7.8750,   15.7500,  3.857382,    10, 10000,    17,    24,
   50.5000,    0.0000,   -9.0000,   18.0000,  5.841630,    10, 10000,    18,    26,
   49.0000,    0.0000,  -10.1250,   20.2500,  8.762135,    10, 10000,    19,    28,
   47.5000,    0.0000,  -11.2500,   22.5000, 10.823313,    10, 10000,    20,    30,
   46.0000,    0.0000,  -12.3750,   24.7500,  9.593389,    10, 10000,    21,    32,
   44.5000,    0.0000,  -13.5000,   27.0000,  6.561214,    10, 10000,    22,    34,
   43.0000,    0.0000,  -14.6250,   29.2500,  8.380688,    10, 10000,    23,    36,
   41.5000,    0.0000,  -15.7500,   31.5000,  7.867585,    10, 10000,    24,    38,
   40.0000,    0.0000,  -16.8750,   33.7500,  7.609234,    10, 10000,    25,    40,
   38.5000,    0.0000,  -18.0000,   36.0000,  8.390768,    10, 10000,    26,    42,
   37.0000,    0.0000,  -19.1250,   38.2500,  6.577461,    10, 10000,    27,    44,
   35.5000,    0.0000,  -20.2500,   40.5000,  3.194817,    10, 10000,    28,    46,
   34.0000,    0.0000,  -21.3750,   42.7500,  2.156577,    10, 10000,    29,    48,
   59.5000,    0.0000,   -1.1250,    2.2500, 34.564720,    11, 10000,    12,    13,
   58.0000,    0.0000,   -2.2500,    4.5000,  4.758824,    11, 10000,    13,    15,
   56.5000,    0.0000,   -3.3750,    6.7500,  8.966347,    11, 10000,    14,    17,
   55.0000,    0.0000,   -4.5000,    9.0000,  7.642331,    11, 10000,    15,    19,
   53.5000,    0.0000,   -5.6250,   11.2500,  5.702363,    11, 10000,    16,    21,
   52.0000,    0.0000,   -6.7500,   13.5000,  3.139181,    11, 10000,    17,    23,
   50.5000,    0.0000,   -7.8750,   15.7500,  5.528125,    11, 10000,    18,    25,
   49.0000,    0.0000,   -9.0000,   18.0000,  6.708844,    11, 10000,    19,    27,
   47.5000,    0.0000,  -10.1250,   20.2500, 10.740709,    11, 10000,    20,    29,
   46.0000,    0.0000,  -11.2500,   22.5000,  8.225668,    11, 10000,    21,    31,
   44.5000,    0.0000,  -12.3750,   24.7500,  5.940331,    11, 10000,    22,    33,
   43.0000,    0.0000,  -13.5000,   27.0000,  8.339337,    11, 10000,    23,    35,
   41.5000,    0.0000,  -14.6250,   29.2500,  7.318772,    11, 10000,    24,    37,
   40.0000,    0.0000,  -15.7500,   31.5000,  6.855443,    11, 10000,    25,    39,
   38.5000,    0.0000,  -16.8750,   33.7500,  7.806999,    11, 10000,    26,    41,
   37.0000,    0.0000,  -18.0000,   36.0000,  6.581891,    11, 10000,    27,    43,
   35.5000,    0.0000,  -19.1250,   38.2500,  2.949108,    11, 10000,    28,    45,
   34.0000,    0.0000,  -20.2500,   40.5000,  2.018749,    11, 10000,    29,    47,
   58.0000,    0.0000,   -1.1250,    2.2500,  8.431871,    12, 10000,    13,    14,
   56.5000,    0.0000,   -2.2500,    4.5000,  4.239033,    12, 10000,    14,    16,
   55.0000,    0.0000,   -3.3750,    6.7500,  5.077084,    12, 10000,    15,    18,
   53.5000,    0.0000,   -4.5000,    9.0000,  3.434486,    12, 10000,    16,    20,
   52.0000,    0.0000,   -5.6250,   11.2500,  2.574774,    12, 10000,    17,    22,
   50.5000,    0.0000,   -6.7500,   13.5000,  3.155164,    12, 10000,    18,    24,
   49.0000,    0.0000,   -7.8750,   15.7500,  4.160333,    12, 10000,    19,    26,
   47.5000,    0.0000,   -9.0000,   18.0000,  6.208013,    12, 10000,    20,    28,
   46.0000,    0.0000,  -10.1250,   20.2500,  5.448146,    12, 10000,    21,    30,
   44.5000,    0.0000,  -11.2500,   22.5000,  3.041106,    12, 10000,    22,    32,
   43.0000,    0.0000,  -12.3750,   24.7500,  4.955411,    12, 10000,    23,    34,
   41.5000,    0.0000,  -13.5000,   27.0000,  4.406464,    12, 10000,    24,    36,
   40.0000,    0.0000,  -14.6250,   29.2500,  3.972226,    12, 10000,    25,    38,
   38.5000,    0.0000,  -15.7500,   31.5000,  4.242009,    12, 10000,    26,    40,
   37.0000,    0.0000,  -16.8750,   33.7500,  3.927713,    12, 10000,    27,    42,
   35.5000,    0.0000,  -18.0000,   36.0000,  2.212410,    12, 10000,    28,    44,
   34.0000,    0.0000,  -19.1250,   38.2500,  1.654523,    12, 10000,    29,    46,
   32.5000,    0.0000,  -20.2500,   40.5000,  2.164816,    12, 10000,    30,    48,
   56.5000,    0.0000,   -1.1250,    2.2500,  6.318580,    13, 10000,    14,    15,
   55.0000,    0.0000,   -2.2500,    4.5000,  1.260757,    13, 10000,    15,    17,
   53.5000,    0.0000,   -3.3750,    6.7500,  1.309747,    13, 10000,    16,    19,
   52.0000,    0.0000,   -4.5000,    9.0000,  1.052745,    13, 10000,    17,    21,
   50.5000,    0.0000,   -5.6250,   11.2500,  2.308824,    13, 10000,    18,    23,
   49.0000,    0.0000,   -6.7500,   13.5000,  3.505465,    13, 10000,    19,    25,
   47.5000,    0.0000,   -7.8750,   15.7500,  4.343631,    13, 10000,    20,    27,
   46.0000,    0.0000,   -9.0000,   18.0000,  4.468009,    13, 10000,    21,    29,
   44.5000,    0.0000,  -10.1250,   20.2500,  2.096819,    13, 10000,    22,    31,
   43.0000,    0.0000,  -11.2500,   22.5000,  3.672858,    13, 10000,    23,    33,
   41.5000,    0.0000,  -12.3750,   24.7500,  3.483303,    13, 10000,    24,    35,
   40.0000,    0.0000,  -13.5000,   27.0000,  3.021715,    13, 10000,    25,    37,
   38.5000,    0.0000,  -14.6250,   29.2500,  3.141194,    13, 10000,    26,    39,
   37.0000,    0.0000,  -15.7500,   31.5000,  2.850012,    13, 10000,    27,    41,
   35.5000,    0.0000,  -16.8750,   33.7500,  1.834583,    13, 10000,    28,    43,
   34.0000,    0.0000,  -18.0000,   36.0000,  1.686217,    13, 10000,    29,    45,
   32.5000,    0.0000,  -19.1250,   38.2500,  2.072414,    13, 10000,    30,    47,
   55.0000,    0.0000,   -1.1250,    2.2500,  7.574624,    14, 10000,    15,    16,
   53.5000,    0.0000,   -2.2500,    4.5000,  1.868198,    14, 10000,    16,    18,
   52.0000,    0.0000,   -3.3750,    6.7500,  2.815664,    14, 10000,    17,    20,
   50.5000,    0.0000,   -4.5000,    9.0000,  3.921044,    14, 10000,    18,    22,
   49.0000,    0.0000,   -5.6250,   11.2500,  4.111391,    14, 10000,    19,    24,
   47.5000,    0.0000,   -6.7500,   13.5000,  5.818189,    14, 10000,    20,    26,
   46.0000,    0.0000,   -7.8750,   15.7500,  6.093029,    14, 10000,    21,    28,
   44.5000,    0.0000,   -9.0000,   18.0000,  3.312136,    14, 10000,    22,    30,
   43.0000,    0.0000,  -10.1250,   20.2500,  4.871928,    14, 10000,    23,    32,
   41.5000,    0.0000,  -11.2500,   22.5000,  5.131539,    14, 10000,    24,    34,
   40.0000,    0.0000,  -12.3750,   24.7500,  4.326464,    14, 10000,    25,    36,
   38.5000,    0.0000,  -13.5000,   27.0000,  4.472462,    14, 10000,    26,    38,
   37.0000,    0.0000,  -14.6250,   29.2500,  4.208911,    14, 10000,    27,    40,
   35.5000,    0.0000,  -15.7500,   31.5000,  2.529325,    14, 10000,    28,    42,
   34.0000,    0.0000,  -16.8750,   33.7500,  1.653682,    14, 10000,    29,    44,
   32.5000,    0.0000,  -18.0000,   36.0000,  2.336157,    14, 10000,    30,    46,
   31.0000,    0.0000,  -19.1250,   38.2500,  3.112694,    14, 10000,    31,    48,
   53.5000,    0.0000,   -1.1250,    2.2500,  2.186139,    15, 10000,    16,    17,
   52.0000,    0.0000,   -2.2500,    4.5000,  5.661514,    15, 10000,    17,    19,
   50.5000,    0.0000,   -3.3750,    6.7500,  2.082024,    15, 10000,    18,    21,
   49.0000,    0.0000,   -4.5000,    9.0000,  2.764512,    15, 10000,    19,    23,
   47.5000,    0.0000,   -5.6250,   11.2500,  4.588960,    15, 10000,    20,    25,
   46.0000,    0.0000,   -6.7500,   13.5000,  4.098816,    15, 10000,    21,    27,
   44.5000,    0.0000,   -7.8750,   15.7500,  2.770196,    15, 10000,    22,    29,
   43.0000,    0.0000,   -9.0000,   18.0000,  3.546406,    15, 10000,    23,    31,
   41.5000,    0.0000,  -10.1250,   20.2500,  3.895854,    15, 10000,    24,    33,
   40.0000,    0.0000,  -11.2500,   22.5000,  3.494744,    15, 10000,    25,    35,
   38.5000,    0.0000,  -12.3750,   24.7500,  3.450334,    15, 10000,    26,    37,
   37.0000,    0.0000,  -13.5000,   27.0000,  3.157589,    15, 10000,    27,    39,
   35.5000,    0.0000,  -14.6250,   29.2500,  1.918591,    15, 10000,    28,    41,
   34.0000,    0.0000,  -15.7500,   31.5000,  1.420646,    15, 10000,    29,    43,
   32.5000,    0.0000,  -16.8750,   33.7500,  1.969444,    15, 10000,    30,    45,
   31.0000,    0.0000,  -18.0000,   36.0000,  2.614524,    15, 10000,    31,    47,
   52.0000,    0.0000,   -1.1250,    2.2500,  1.698884,    16, 10000,    17,    18,
   50.5000,    0.0000,   -2.2500,    4.5000,  0.298321,    16, 10000,    18,    20,
   49.0000,    0.0000,   -3.3750,    6.7500,  0.294691,    16, 10000,    19,    22,
   47.5000,    0.0000,   -4.5000,    9.0000,  0.327681,    16, 10000,    20,    24,
   46.0000,    0.0000,   -5.6250,   11.2500,  0.313123,    16, 10000,    21,    26,
   44.5000,    0.0000,   -6.7500,   13.5000,  0.059054,    16, 10000,    22,    28,
   43.0000,    0.0000,   -7.8750,   15.7500,  0.023948,    16, 10000,    23,    30,
   41.5000,    0.0000,   -9.0000,   18.0000,  0.020418,    16, 10000,    24,    32,
   40.0000,    0.0000,  -10.1250,   20.2500,  0.393584,    16, 10000,    25,    34,
   38.5000,    0.0000,  -11.2500,   22.5000,  0.360350,    16, 10000,    26,    36,
   37.0000,    0.0000,  -12.3750,   24.7500,  0.395455,    16, 10000,    27,    38,
   35.5000,    0.0000,  -13.5000,   27.0000,  0.294451,    16, 10000,    28,    40,
   34.0000,    0.0000,  -14.6250,   29.2500,  0.353125,    16, 10000,    29,    42,
   32.5000,    0.0000,  -15.7500,   31.5000,  0.345071,    16, 10000,    30,    44,
   31.0000,    0.0000,  -16.8750,   33.7500,  0.242669,    16, 10000,    31,    46,
   29.5000,    0.0000,  -18.0000,   36.0000,  0.519704,    16, 10000,    32,    48,
   50.5000,    0.0000,   -1.1250,    2.2500,  5.122747,    17, 10000,    18,    19,
   49.0000,    0.0000,   -2.2500,    4.5000,  2.291439,    17, 10000,    19,    21,
   47.5000,    0.0000,   -3.3750,    6.7500,  4.483857,    17, 10000,    20,    23,
   46.0000,    0.0000,   -4.5000,    9.0000,  4.325313,    17, 10000,    21,    25,
   44.5000,    0.0000,   -5.6250,   11.2500,  1.999075,    17, 10000,    22,    27,
   43.0000,    0.0000,   -6.7500,   13.5000,  5.103086,    17, 10000,    23,    29,
   41.5000,    0.0000,   -7.8750,   15.7500,  4.082031,    17, 10000,    24,    31,
   40.0000,    0.0000,   -9.0000,   18.0000,  4.358615,    17, 10000,    25,    33,
   38.5000,    0.0000,  -10.1250,   20.2500,  4.512264,    17, 10000,    26,    35,
   37.0000,    0.0000,  -11.2500,   22.5000,  3.945422,    17, 10000,    27,    37,
   35.5000,    0.0000,  -12.3750,   24.7500,  2.261389,    17, 10000,    28,    39,
   34.0000,    0.0000,  -13.5000,   27.0000,  1.842403,    17, 10000,    29,    41,
   32.5000,    0.0000,  -14.6250,   29.2500,  2.352071,    17, 10000,    30,    43,
   31.0000,    0.0000,  -15.7500,   31.5000,  3.245966,    17, 10000,    31,    45,
   29.5000,    0.0000,  -16.8750,   33.7500,  2.475297,    17, 10000,    32,    47,
   49.0000,    0.0000,   -1.1250,    2.2500, 19.932352,    18, 10000,    19,    20,
   47.5000,    0.0000,   -2.2500,    4.5000, 13.323648,    18, 10000,    20,    22,
   46.0000,    0.0000,   -3.3750,    6.7500,  6.589880,    18, 10000,    21,    24,
   44.5000,    0.0000,   -4.5000,    9.0000,  2.400581,    18, 10000,    22,    26,
   43.0000,    0.0000,   -5.6250,   11.2500,  7.428427,    18, 10000,    23,    28,
   41.5000,    0.0000,   -6.7500,   13.5000,  7.236010,    18, 10000,    24,    30,
   40.0000,    0.0000,   -7.8750,   15.7500,  6.324860,    18, 10000,    25,    32,
   38.5000,    0.0000,   -9.0000,   18.0000,  7.822981,    18, 10000,    26,    34,
   37.0000,    0.0000,  -10.1250,   20.2500,  6.719936,    18, 10000,    27,    36,
   35.5000,    0.0000,  -11.2500,   22.5000,  3.709987,    18, 10000,    28,    38,
   34.0000,    0.0000,  -12.3750,   24.7500,  3.056048,    18, 10000,    29,    40,
   32.5000,    0.0000,  -13.5000,   27.0000,  4.660568,    18, 10000,    30,    42,
   31.0000,    0.0000,  -14.6250,   29.2500,  5.768069,    18, 10000,    31,    44,
   29.5000,    0.0000,  -15.7500,   31.5000,  3.815139,    18, 10000,    32,    46,
   28.0000,    0.0000,  -16.8750,   33.7500,  1.364712,    18, 10000,    33,    48,
   47.5000,    0.0000,   -1.1250,    2.2500, 90.596863,    19, 10000,    20,    21,
   46.0000,    0.0000,   -2.2500,    4.5000, 16.138363,    19, 10000,    21,    23,
   44.5000,    0.0000,   -3.3750,    6.7500,  3.272691,    19, 10000,    22,    25,
   43.0000,    0.0000,   -4.5000,    9.0000,  7.209788,    19, 10000,    23,    27,
   41.5000,    0.0000,   -5.6250,   11.2500,  9.969306,    19, 10000,    24,    29,
   40.0000,    0.0000,   -6.7500,   13.5000,  6.851303,    19, 10000,    25,    31,
   38.5000,    0.0000,   -7.8750,   15.7500,  9.350172,    19, 10000,    26,    33,
   37.0000,    0.0000,   -9.0000,   18.0000,  8.674054,    19, 10000,    27,    35,
   35.5000,    0.0000,  -10.1250,   20.2500,  4.155645,    19, 10000,    28,    37,
   34.0000,    0.0000,  -11.2500,   22.5000,  3.127598,    19, 10000,    29,    39,
   32.5000,    0.0000,  -12.3750,   24.7500,  5.468058,    19, 10000,    30,    41,
   31.0000,    0.0000,  -13.5000,   27.0000,  7.078261,    19, 10000,    31,    43,
   29.5000,    0.0000,  -14.6250,   29.2500,  4.287670,    19, 10000,    32,    45,
   28.0000,    0.0000,  -15.7500,   31.5000,  2.013385,    19, 10000,    33,    47,
   46.0000,    0.0000,   -1.1250,    2.2500, 38.034782,    20, 10000,    21,    22,
   44.5000,    0.0000,   -2.2500,    4.5000,  3.573404,    20, 10000,    22,    24,
   43.0000,    0.0000,   -3.3750,    6.7500,  9.250084,    20, 10000,    23,    26,
   41.5000,    0.0000,   -4.5000,    9.0000, 12.846606,    20, 10000,    24,    28,
   40.0000,    0.0000,   -5.6250,   11.2500, 10.405259,    20, 10000,    25,    30,
   38.5000,    0.0000,   -6.7500,   13.5000, 10.675808,    20, 10000,    26,    32,
   37.0000,    0.0000,   -7.8750,   15.7500, 11.739420,    20, 10000,    27,    34,
   35.5000,    0.0000,   -9.0000,   18.0000,  5.465928,    20, 10000,    28,    36,
   34.0000,    0.0000,  -10.1250,   20.2500,  3.735405,    20, 10000,    29,    38,
   32.5000,    0.0000,  -11.2500,   22.5000,  6.859035,    20, 10000,    30,    40,
   31.0000,    0.0000,  -12.3750,   24.7500, 10.785759,    20, 10000,    31,    42,
   29.5000,    0.0000,  -13.5000,   27.0000,  6.133957,    20, 10000,    32,    44,
   28.0000,    0.0000,  -14.6250,   29.2500,  2.209067,    20, 10000,    33,    46,
   26.5000,    0.0000,  -15.7500,   31.5000,  1.567494,    20, 10000,    34,    48,
   44.5000,    0.0000,   -1.1250,    2.2500, 12.894492,    21, 10000,    22,    23,
   43.0000,    0.0000,   -2.2500,    4.5000,  3.448767,    21, 10000,    23,    25,
   41.5000,    0.0000,   -3.3750,    6.7500,  0.780199,    21, 10000,    24,    27,
   40.0000,    0.0000,   -4.5000,    9.0000, 10.294540,    21, 10000,    25,    29,
   38.5000,    0.0000,   -5.6250,   11.2500,  8.125808,    21, 10000,    26,    31,
   37.0000,    0.0000,   -6.7500,   13.5000,  7.266115,    21, 10000,    27,    33,
   35.5000,    0.0000,   -7.8750,   15.7500,  2.075294,    21, 10000,    28,    35,
