X ,Y ,Z ,AO ,Res ,A ,B ,M ,N 
   35.5000,    0.0000,  -18.0000,   36.0000, 15.387362,    12, 10000,    28,    44,
   34.0000,    0.0000,  -19.1250,   38.2500, 14.184299,    12, 10000,    29,    46,
   32.5000,    0.0000,  -20.2500,   40.5000, 14.022227,    12, 10000,    30,    48,
   56.5000,    0.0000,   -1.1250,    2.2500,  9.587751,    13, 10000,    14,    15,
   55.0000,    0.0000,   -2.2500,    4.5000,  8.563952,    13, 10000,    15,    17,
   53.5000,    0.0000,   -3.3750,    6.7500,  8.007766,    13, 10000,    16,    19,
   52.0000,    0.0000,   -4.5000,    9.0000,  9.778749,    13, 10000,    17,    21,
   50.5000,    0.0000,   -5.6250,   11.2500,  9.654663,    13, 10000,    18,    23,
   46.0000,    0.0000,   -9.0000,   18.0000,  8.585610,    13, 10000,    21,    29,
   44.5000,    0.0000,  -10.1250,   20.2500,  8.572681,    13, 10000,    22,    31,
   43.0000,    0.0000,  -11.2500,   22.5000,  9.969450,    13, 10000,    23,    33,
   38.5000,    0.0000,  -14.6250,   29.2500, 13.169632,    13, 10000,    26,    39,
   35.5000,    0.0000,  -16.8750,   33.7500, 14.519834,    13, 10000,    28,    43,
   34.0000,    0.0000,  -18.0000,   36.0000, 13.576376,    13, 10000,    29,    45,
   32.5000,    0.0000,  -19.1250,   38.2500, 13.650076,    13, 10000,    30,    47,
   55.0000,    0.0000,   -1.1250,    2.2500, 11.969004,    14, 10000,    15,    16,
   53.5000,    0.0000,   -2.2500,    4.5000,  9.347019,    14, 10000,    16,    18,
   52.0000,    0.0000,   -3.3750,    6.7500,  9.349630,    14, 10000,    17,    20,
   50.5000,    0.0000,   -4.5000,    9.0000, 12.093238,    14, 10000,    18,    22,
   47.5000,    0.0000,   -6.7500,   13.5000, 12.514159,    14, 10000,    20,    26,
   46.0000,    0.0000,   -7.8750,   15.7500,  9.476858,    14, 10000,    21,    28,
   44.5000,    0.0000,   -9.0000,   18.0000, 11.181794,    14, 10000,    22,    30,
   43.0000,    0.0000,  -10.1250,   20.2500, 12.198304,    14, 10000,    23,    32,
   38.5000,    0.0000,  -13.5000,   27.0000, 16.424219,    14, 10000,    26,    38,
   35.5000,    0.0000,  -15.7500,   31.5000, 15.451813,    14, 10000,    28,    42,
   34.0000,    0.0000,  -16.8750,   33.7500, 14.724574,    14, 10000,    29,    44,
   32.5000,    0.0000,  -18.0000,   36.0000, 15.182210,    14, 10000,    30,    46,
   31.0000,    0.0000,  -19.1250,   38.2500, 18.205908,    14, 10000,    31,    48,
   53.5000,    0.0000,   -1.1250,    2.2500, 10.439740,    15, 10000,    16,    17,
   52.0000,    0.0000,   -2.2500,    4.5000,  8.931949,    15, 10000,    17,    19,
   50.5000,    0.0000,   -3.3750,    6.7500, 11.457033,    15, 10000,    18,    21,
   49.0000,    0.0000,   -4.5000,    9.0000, 11.420135,    15, 10000,    19,    23,
   44.5000,    0.0000,   -7.8750,   15.7500, 10.973460,    15, 10000,    22,    29,
   43.0000,    0.0000,   -9.0000,   18.0000, 11.860259,    15, 10000,    23,    31,
   38.5000,    0.0000,  -12.3750,   24.7500, 18.316408,    15, 10000,    26,    37,
   35.5000,    0.0000,  -14.6250,   29.2500, 15.749132,    15, 10000,    28,    41,
   34.0000,    0.0000,  -15.7500,   31.5000, 15.084146,    15, 10000,    29,    43,
   32.5000,    0.0000,  -16.8750,   33.7500, 14.736110,    15, 10000,    30,    45,
   31.0000,    0.0000,  -18.0000,   36.0000, 18.207716,    15, 10000,    31,    47,
   52.0000,    0.0000,   -1.1250,    2.2500, 18.245054,    16, 10000,    17,    18,
   50.5000,    0.0000,   -2.2500,    4.5000, 10.530850,    16, 10000,    18,    20,
   49.0000,    0.0000,   -3.3750,    6.7500, 11.219296,    16, 10000,    19,    22,
   46.0000,    0.0000,   -5.6250,   11.2500,  7.388855,    16, 10000,    21,    26,
   44.5000,    0.0000,   -6.7500,   13.5000,  8.965624,    16, 10000,    22,    28,
   43.0000,    0.0000,   -7.8750,   15.7500, 12.355967,    16, 10000,    23,    30,
   38.5000,    0.0000,  -11.2500,   22.5000, 14.892988,    16, 10000,    26,    36,
   35.5000,    0.0000,  -13.5000,   27.0000, 14.658816,    16, 10000,    28,    40,
   34.0000,    0.0000,  -14.6250,   29.2500, 13.208769,    16, 10000,    29,    42,
   32.5000,    0.0000,  -15.7500,   31.5000, 14.133794,    16, 10000,    30,    44,
   31.0000,    0.0000,  -16.8750,   33.7500, 17.878456,    16, 10000,    31,    46,
   29.5000,    0.0000,  -18.0000,   36.0000, 17.808958,    16, 10000,    32,    48,
   50.5000,    0.0000,   -1.1250,    2.2500, 41.393505,    17, 10000,    18,    19,
   49.0000,    0.0000,   -2.2500,    4.5000, 14.082097,    17, 10000,    19,    21,
   47.5000,    0.0000,   -3.3750,    6.7500, 12.058084,    17, 10000,    20,    23,
   43.0000,    0.0000,   -6.7500,   13.5000, 11.467579,    17, 10000,    23,    29,
   38.5000,    0.0000,  -10.1250,   20.2500, 11.981534,    17, 10000,    26,    35,
   35.5000,    0.0000,  -12.3750,   24.7500, 11.792357,    17, 10000,    28,    39,
   34.0000,    0.0000,  -13.5000,   27.0000, 10.059401,    17, 10000,    29,    41,
   32.5000,    0.0000,  -14.6250,   29.2500, 11.206156,    17, 10000,    30,    43,
   31.0000,    0.0000,  -15.7500,   31.5000, 13.175319,    17, 10000,    31,    45,
   29.5000,    0.0000,  -16.8750,   33.7500, 14.298001,    17, 10000,    32,    47,
   49.0000,    0.0000,   -1.1250,    2.2500, 38.547234,    18, 10000,    19,    20,
   47.5000,    0.0000,   -2.2500,    4.5000, 15.038687,    18, 10000,    20,    22,
   44.5000,    0.0000,   -4.5000,    9.0000,  6.125141,    18, 10000,    22,    26,
   43.0000,    0.0000,   -5.6250,   11.2500,  9.454313,    18, 10000,    23,    28,
   38.5000,    0.0000,   -9.0000,   18.0000, 13.398042,    18, 10000,    26,    34,
   35.5000,    0.0000,  -11.2500,   22.5000, 14.687668,    18, 10000,    28,    38,
   34.0000,    0.0000,  -12.3750,   24.7500, 12.684581,    18, 10000,    29,    40,
   32.5000,    0.0000,  -13.5000,   27.0000, 12.732505,    18, 10000,    30,    42,
   31.0000,    0.0000,  -14.6250,   29.2500, 17.196138,    18, 10000,    31,    44,
   29.5000,    0.0000,  -15.7500,   31.5000, 17.702141,    18, 10000,    32,    46,
   28.0000,    0.0000,  -16.8750,   33.7500, 15.566896,    18, 10000,    33,    48,
   47.5000,    0.0000,   -1.1250,    2.2500, 37.575466,    19, 10000,    20,    21,
   46.0000,    0.0000,   -2.2500,    4.5000,  8.943207,    19, 10000,    21,    23,
   38.5000,    0.0000,   -7.8750,   15.7500, 14.878289,    19, 10000,    26,    33,
   35.5000,    0.0000,  -10.1250,   20.2500, 11.881167,    19, 10000,    28,    37,
   34.0000,    0.0000,  -11.2500,   22.5000, 12.087001,    19, 10000,    29,    39,
   32.5000,    0.0000,  -12.3750,   24.7500, 12.428877,    19, 10000,    30,    41,
   31.0000,    0.0000,  -13.5000,   27.0000, 17.664225,    19, 10000,    31,    43,
   29.5000,    0.0000,  -14.6250,   29.2500, 16.992294,    19, 10000,    32,    45,
   28.0000,    0.0000,  -15.7500,   31.5000, 16.555021,    19, 10000,    33,    47,
   46.0000,    0.0000,   -1.1250,    2.2500, 17.659716,    20, 10000,    21,    22,
   43.0000,    0.0000,   -3.3750,    6.7500,  7.193882,    20, 10000,    23,    26,
   38.5000,    0.0000,   -6.7500,   13.5000, 14.508940,    20, 10000,    26,    32,
   35.5000,    0.0000,   -9.0000,   18.0000, 13.839437,    20, 10000,    28,    36,
   34.0000,    0.0000,  -10.1250,   20.2500, 12.243481,    20, 10000,    29,    38,
   32.5000,    0.0000,  -11.2500,   22.5000, 12.009659,    20, 10000,    30,    40,
   31.0000,    0.0000,  -12.3750,   24.7500, 16.406565,    20, 10000,    31,    42,
   29.5000,    0.0000,  -13.5000,   27.0000, 17.914370,    20, 10000,    32,    44,
   28.0000,    0.0000,  -14.6250,   29.2500, 18.545828,    20, 10000,    33,    46,
   26.5000,    0.0000,  -15.7500,   31.5000, 22.489353,    20, 10000,    34,    48,
   44.5000,    0.0000,   -1.1250,    2.2500, 20.886742,    21, 10000,    22,    23,
   38.5000,    0.0000,   -5.6250,   11.2500, 12.598791,    21, 10000,    26,    31,
   35.5000,    0.0000,   -7.8750,   15.7500, 10.444680,    21, 10000,    28,    35,
   34.0000,    0.0000,   -9.0000,   18.0000, 12.021420,    21, 10000,    29,    37,
   32.5000,    0.0000,  -10.1250,   20.2500,  8.762556,    21, 10000,    30,    39,
   31.0000,    0.0000,  -11.2500,   22.5000, 12.445429,    21, 10000,    31,    41,
   29.5000,    0.0000,  -12.3750,   24.7500, 13.800030,    21, 10000,    32,    43,
   28.0000,    0.0000,  -13.5000,   27.0000, 12.010057,    21, 10000,    33,    45,
   26.5000,    0.0000,  -14.6250,   29.2500, 15.545488,    21, 10000,    34,    47,
   38.5000,    0.0000,   -4.5000,    9.0000, 15.218845,    22, 10000,    26,    30,
   35.5000,    0.0000,   -6.7500,   13.5000, 12.080673,    22, 10000,    28,    34,
   34.0000,    0.0000,   -7.8750,   15.7500, 10.812033,    22, 10000,    29,    36,
   32.5000,    0.0000,   -9.0000,   18.0000, 12.210879,    22, 10000,    30,    38,
   31.0000,    0.0000,  -10.1250,   20.2500, 15.688629,    22, 10000,    31,    40,
   29.5000,    0.0000,  -11.2500,   22.5000, 16.175463,    22, 10000,    32,    42,
   28.0000,    0.0000,  -12.3750,   24.7500, 15.859075,    22, 10000,    33,    44,
   26.5000,    0.0000,  -13.5000,   27.0000, 19.743116,    22, 10000,    34,    46,
   25.0000,    0.0000,  -14.6250,   29.2500, 19.237968,    22, 10000,    35,    48,
   38.5000,    0.0000,   -3.3750,    6.7500, 30.680918,    23, 10000,    26,    29,
   35.5000,    0.0000,   -5.6250,   11.2500, 14.271533,    23, 10000,    28,    33,
   34.0000,    0.0000,   -6.7500,   13.5000, 10.297543,    23, 10000,    29,    35,
   32.5000,    0.0000,   -7.8750,   15.7500, 13.788182,    23, 10000,    30,    37,
   31.0000,    0.0000,   -9.0000,   18.0000, 15.096581,    23, 10000,    31,    39,
   29.5000,    0.0000,  -10.1250,   20.2500, 17.265051,    23, 10000,    32,    41,
   28.0000,    0.0000,  -11.2500,   22.5000, 19.531309,    23, 10000,    33,    43,
   26.5000,    0.0000,  -12.3750,   24.7500, 21.665642,    23, 10000,    34,    45,
   25.0000,    0.0000,  -13.5000,   27.0000, 22.714737,    23, 10000,    35,    47,
   35.5000,    0.0000,   -2.2500,    4.5000, 31.698874,    26, 10000,    28,    30,
   34.0000,    0.0000,   -3.3750,    6.7500,  9.809601,    26, 10000,    29,    32,
   32.5000,    0.0000,   -4.5000,    9.0000,  7.087338,    26, 10000,    30,    34,
   31.0000,    0.0000,   -5.6250,   11.2500, 12.594105,    26, 10000,    31,    36,
   29.5000,    0.0000,   -6.7500,   13.5000, 13.583445,    26, 10000,    32,    38,
   28.0000,    0.0000,   -7.8750,   15.7500, 12.604986,    26, 10000,    33,    40,
   26.5000,    0.0000,   -9.0000,   18.0000, 16.809797,    26, 10000,    34,    42,
   25.0000,    0.0000,  -10.1250,   20.2500, 17.926636,    26, 10000,    35,    44,
   23.5000,    0.0000,  -11.2500,   22.5000, 17.318056,    26, 10000,    36,    46,
   22.0000,    0.0000,  -12.3750,   24.7500, 16.614605,    26, 10000,    37,    48,
   34.0000,    0.0000,   -1.1250,    2.2500, 54.256882,    28, 10000,    29,    30,
   32.5000,    0.0000,   -2.2500,    4.5000, 13.544618,    28, 10000,    30,    32,
   31.0000,    0.0000,   -3.3750,    6.7500, 11.812179,    28, 10000,    31,    34,
   29.5000,    0.0000,   -4.5000,    9.0000, 12.320202,    28, 10000,    32,    36,
   28.0000,    0.0000,   -5.6250,   11.2500, 12.718130,    28, 10000,    33,    38,
   26.5000,    0.0000,   -6.7500,   13.5000, 15.124210,    28, 10000,    34,    40,
   25.0000,    0.0000,   -7.8750,   15.7500, 15.303690,    28, 10000,    35,    42,
   23.5000,    0.0000,   -9.0000,   18.0000, 14.985991,    28, 10000,    36,    44,
   22.0000,    0.0000,  -10.1250,   20.2500, 14.791197,    28, 10000,    37,    46,
   20.5000,    0.0000,  -11.2500,   22.5000, 15.558964,    28, 10000,    38,    48,
   32.5000,    0.0000,   -1.1250,    2.2500, 27.964548,    29, 10000,    30,    31,
   31.0000,    0.0000,   -2.2500,    4.5000, 13.040050,    29, 10000,    31,    33,
   29.5000,    0.0000,   -3.3750,    6.7500, 10.919392,    29, 10000,    32,    35,
   28.0000,    0.0000,   -4.5000,    9.0000, 12.989277,    29, 10000,    33,    37,
   26.5000,    0.0000,   -5.6250,   11.2500, 13.425868,    29, 10000,    34,    39,
   25.0000,    0.0000,   -6.7500,   13.5000, 14.078352,    29, 10000,    35,    41,
   23.5000,    0.0000,   -7.8750,   15.7500, 14.044800,    29, 10000,    36,    43,
   22.0000,    0.0000,   -9.0000,   18.0000, 12.730736,    29, 10000,    37,    45,
   20.5000,    0.0000,  -10.1250,   20.2500, 13.760468,    29, 10000,    38,    47,
   31.0000,    0.0000,   -1.1250,    2.2500, 36.776848,    30, 10000,    31,    32,
   29.5000,    0.0000,   -2.2500,    4.5000, 19.448221,    30, 10000,    32,    34,
   28.0000,    0.0000,   -3.3750,    6.7500, 20.513872,    30, 10000,    33,    36,
   26.5000,    0.0000,   -4.5000,    9.0000, 14.065593,    30, 10000,    34,    38,
   25.0000,    0.0000,   -5.6250,   11.2500, 13.652393,    30, 10000,    35,    40,
   23.5000,    0.0000,   -6.7500,   13.5000, 12.272445,    30, 10000,    36,    42,
   22.0000,    0.0000,   -7.8750,   15.7500, 13.129992,    30, 10000,    37,    44,
   20.5000,    0.0000,   -9.0000,   18.0000, 14.681978,    30, 10000,    38,    46,
   19.0000,    0.0000,  -10.1250,   20.2500, 15.890457,    30, 10000,    39,    48,
   29.5000,    0.0000,   -1.1250,    2.2500, 51.556393,    31, 10000,    32,    33,
   28.0000,    0.0000,   -2.2500,    4.5000, 68.769211,    31, 10000,    33,    35,
   26.5000,    0.0000,   -3.3750,    6.7500, 19.115053,    31, 10000,    34,    37,
   25.0000,    0.0000,   -4.5000,    9.0000, 14.427588,    31, 10000,    35,    39,
   23.5000,    0.0000,   -5.6250,   11.2500, 12.895747,    31, 10000,    36,    41,
   22.0000,    0.0000,   -6.7500,   13.5000, 13.747066,    31, 10000,    37,    43,
   20.5000,    0.0000,   -7.8750,   15.7500, 15.317634,    31, 10000,    38,    45,
   19.0000,    0.0000,   -9.0000,   18.0000, 16.381277,    31, 10000,    39,    47,
   28.0000,    0.0000,   -1.1250,    2.2500,261.890106,    32, 10000,    33,    34,
   26.5000,    0.0000,   -2.2500,    4.5000, 26.552702,    32, 10000,    34,    36,
   25.0000,    0.0000,   -3.3750,    6.7500, 14.714449,    32, 10000,    35,    38,
   23.5000,    0.0000,   -4.5000,    9.0000, 11.260038,    32, 10000,    36,    40,
   22.0000,    0.0000,   -5.6250,   11.2500, 11.566141,    32, 10000,    37,    42,
   20.5000,    0.0000,   -6.7500,   13.5000, 14.166228,    32, 10000,    38,    44,
   19.0000,    0.0000,   -7.8750,   15.7500, 16.708076,    32, 10000,    39,    46,
   17.5000,    0.0000,   -9.0000,   18.0000, 15.970249,    32, 10000,    40,    48,
   26.5000,    0.0000,   -1.1250,    2.2500, 33.347542,    33, 10000,    34,    35,
   25.0000,    0.0000,   -2.2500,    4.5000, 13.718375,    33, 10000,    35,    37,
   23.5000,    0.0000,   -3.3750,    6.7500,  7.403151,    33, 10000,    36,    39,
   22.0000,    0.0000,   -4.5000,    9.0000,  8.372508,    33, 10000,    37,    41,
   20.5000,    0.0000,   -5.6250,   11.2500, 11.339880,    33, 10000,    38,    43,
   19.0000,    0.0000,   -6.7500,   13.5000, 12.451281,    33, 10000,    39,    45,
   17.5000,    0.0000,   -7.8750,   15.7500, 11.643785,    33, 10000,    40,    47,
   25.0000,    0.0000,   -1.1250,    2.2500, 24.170387,    34, 10000,    35,    36,
   23.5000,    0.0000,   -2.2500,    4.5000,  8.416572,    34, 10000,    36,    38,
   22.0000,    0.0000,   -3.3750,    6.7500,  9.098403,    34, 10000,    37,    40,
   20.5000,    0.0000,   -4.5000,    9.0000, 11.683636,    34, 10000,    38,    42,
   19.0000,    0.0000,   -5.6250,   11.2500, 14.412043,    34, 10000,    39,    44,
   17.5000,    0.0000,   -6.7500,   13.5000, 14.840383,    34, 10000,    40,    46,
   16.0000,    0.0000,   -7.8750,   15.7500, 14.909627,    34, 10000,    41,    48,
   23.5000,    0.0000,   -1.1250,    2.2500, 10.751640,    35, 10000,    36,    37,
   22.0000,    0.0000,   -2.2500,    4.5000,  8.782202,    35, 10000,    37,    39,
   20.5000,    0.0000,   -3.3750,    6.7500, 12.714075,    35, 10000,    38,    41,
   19.0000,    0.0000,   -4.5000,    9.0000, 14.662333,    35, 10000,    39,    43,
   17.5000,    0.0000,   -5.6250,   11.2500, 12.826865,    35, 10000,    40,    45,
   16.0000,    0.0000,   -6.7500,   13.5000, 12.805144,    35, 10000,    41,    47,
   22.0000,    0.0000,   -1.1250,    2.2500, 22.507587,    36, 10000,    37,    38,
   20.5000,    0.0000,   -2.2500,    4.5000, 27.141066,    36, 10000,    38,    40,
   19.0000,    0.0000,   -3.3750,    6.7500, 18.571997,    36, 10000,    39,    42,
   17.5000,    0.0000,   -4.5000,    9.0000, 13.284445,    36, 10000,    40,    44,
   16.0000,    0.0000,   -5.6250,   11.2500, 14.414229,    36, 10000,    41,    46,
   14.5000,    0.0000,   -6.7500,   13.5000, 14.814647,    36, 10000,    42,    48,
   20.5000,    0.0000,   -1.1250,    2.2500, 59.401901,    37, 10000,    38,    39,
   19.0000,    0.0000,   -2.2500,    4.5000, 37.987217,    37, 10000,    39,    41,
   17.5000,    0.0000,   -3.3750,    6.7500, 13.624368,    37, 10000,    40,    43,
   16.0000,    0.0000,   -4.5000,    9.0000, 12.132494,    37, 10000,    41,    45,
   14.5000,    0.0000,   -5.6250,   11.2500, 12.282522,    37, 10000,    42,    47,
   19.0000,    0.0000,   -1.1250,    2.2500, 28.647072,    38, 10000,    39,    40,
   17.5000,    0.0000,   -2.2500,    4.5000,  8.685415,    38, 10000,    40,    42,
   16.0000,    0.0000,   -3.3750,    6.7500,  9.440199,    38, 10000,    41,    44,
   14.5000,    0.0000,   -4.5000,    9.0000, 11.276226,    38, 10000,    42,    46,
   13.0000,    0.0000,   -5.6250,   11.2500,  8.954452,    38, 10000,    43,    48,
   17.5000,    0.0000,   -1.1250,    2.2500, 10.339745,    39, 10000,    40,    41,
   16.0000,    0.0000,   -2.2500,    4.5000, 10.145107,    39, 10000,    41,    43,
   14.5000,    0.0000,   -3.3750,    6.7500, 10.403523,    39, 10000,    42,    45,
   13.0000,    0.0000,   -4.5000,    9.0000,  7.654510,    39, 10000,    43,    47,
   16.0000,    0.0000,   -1.1250,    2.2500, 19.282784,    40, 10000,    41,    42,
   14.5000,    0.0000,   -2.2500,    4.5000, 13.563383,    40, 10000,    42,    44,
   13.0000,    0.0000,   -3.3750,    6.7500,  9.480308,    40, 10000,    43,    46,
   11.5000,    0.0000,   -4.5000,    9.0000, 10.187730,    40, 10000,    44,    48,
   14.5000,    0.0000,   -1.1250,    2.2500, 62.562038,    41, 10000,    42,    43,
   13.0000,    0.0000,   -2.2500,    4.5000, 11.654905,    41, 10000,    43,    45,
   11.5000,    0.0000,   -3.3750,    6.7500,  9.511630,    41, 10000,    44,    47,
   13.0000,    0.0000,   -1.1250,    2.2500, 22.885563,    42, 10000,    43,    44,
   11.5000,    0.0000,   -2.2500,    4.5000, 13.497746,    42, 10000,    44,    46,
   10.0000,    0.0000,   -3.3750,    6.7500, 10.107435,    42, 10000,    45,    48,
   11.5000,    0.0000,   -1.1250,    2.2500, 39.051464,    43, 10000,    44,    45,
   10.0000,    0.0000,   -2.2500,    4.5000, 12.662493,    43, 10000,    45,    47,
   10.0000,    0.0000,   -1.1250,    2.2500, 61.031963,    44, 10000,    45,    46,
    8.5000,    0.0000,   -2.2500,    4.5000, 24.790461,    44, 10000,    46,    48,
    8.5000,    0.0000,   -1.1250,    2.2500, 42.205532,    45, 10000,    46,    47,
    7.0000,    0.0000,   -1.1250,    2.2500,102.054131,    46, 10000,    47,    48,
