X ,Y ,Z ,AO ,Res ,A ,B ,M ,N 
   43.0000,    0.0000,  -22.5000,   45.0000, 11.465793,     3, 10000,    23,    43,
   41.5000,    0.0000,  -23.6250,   47.2500, 14.380712,     3, 10000,    24,    45,
   40.0000,    0.0000,  -24.7500,   49.5000, 15.492845,     3, 10000,    25,    47,
   70.0000,    0.0000,   -1.1250,    2.2500, 13.478818,     4, 10000,     5,     6,
   68.5000,    0.0000,   -2.2500,    4.5000, 10.935977,     4, 10000,     6,     8,
   67.0000,    0.0000,   -3.3750,    6.7500, 12.703861,     4, 10000,     7,    10,
   65.5000,    0.0000,   -4.5000,    9.0000, 16.333277,     4, 10000,     8,    12,
   64.0000,    0.0000,   -5.6250,   11.2500, 17.289919,     4, 10000,     9,    14,
   62.5000,    0.0000,   -6.7500,   13.5000, 16.763580,     4, 10000,    10,    16,
   61.0000,    0.0000,   -7.8750,   15.7500, 16.950987,     4, 10000,    11,    18,
   59.5000,    0.0000,   -9.0000,   18.0000, 12.978018,     4, 10000,    12,    20,
   58.0000,    0.0000,  -10.1250,   20.2500, 14.008539,     4, 10000,    13,    22,
   56.5000,    0.0000,  -11.2500,   22.5000, 11.583023,     4, 10000,    14,    24,
   55.0000,    0.0000,  -12.3750,   24.7500, 13.192426,     4, 10000,    15,    26,
   53.5000,    0.0000,  -13.5000,   27.0000, 12.452065,     4, 10000,    16,    28,
   52.0000,    0.0000,  -14.6250,   29.2500, 10.203871,     4, 10000,    17,    30,
   50.5000,    0.0000,  -15.7500,   31.5000, 10.670990,     4, 10000,    18,    32,
   49.0000,    0.0000,  -16.8750,   33.7500, 10.950673,     4, 10000,    19,    34,
   47.5000,    0.0000,  -18.0000,   36.0000, 12.803596,     4, 10000,    20,    36,
   46.0000,    0.0000,  -19.1250,   38.2500,  8.944626,     4, 10000,    21,    38,
   44.5000,    0.0000,  -20.2500,   40.5000, 10.736903,     4, 10000,    22,    40,
   43.0000,    0.0000,  -21.3750,   42.7500, 12.080765,     4, 10000,    23,    42,
   41.5000,    0.0000,  -22.5000,   45.0000, 13.952161,     4, 10000,    24,    44,
   40.0000,    0.0000,  -23.6250,   47.2500, 16.764269,     4, 10000,    25,    46,
   38.5000,    0.0000,  -24.7500,   49.5000, 15.033098,     4, 10000,    26,    48,
   68.5000,    0.0000,   -1.1250,    2.2500, 11.332108,     5, 10000,     6,     7,
   67.0000,    0.0000,   -2.2500,    4.5000, 11.750517,     5, 10000,     7,     9,
   65.5000,    0.0000,   -3.3750,    6.7500, 14.011997,     5, 10000,     8,    11,
   64.0000,    0.0000,   -4.5000,    9.0000, 16.402603,     5, 10000,     9,    13,
   62.5000,    0.0000,   -5.6250,   11.2500, 16.342072,     5, 10000,    10,    15,
   61.0000,    0.0000,   -6.7500,   13.5000, 17.988041,     5, 10000,    11,    17,
   59.5000,    0.0000,   -7.8750,   15.7500, 13.093563,     5, 10000,    12,    19,
   58.0000,    0.0000,   -9.0000,   18.0000, 15.047686,     5, 10000,    13,    21,
   56.5000,    0.0000,  -10.1250,   20.2500, 12.528917,     5, 10000,    14,    23,
   55.0000,    0.0000,  -11.2500,   22.5000, 12.958658,     5, 10000,    15,    25,
   53.5000,    0.0000,  -12.3750,   24.7500, 11.792767,     5, 10000,    16,    27,
   52.0000,    0.0000,  -13.5000,   27.0000, 12.096142,     5, 10000,    17,    29,
   50.5000,    0.0000,  -14.6250,   29.2500, 11.286370,     5, 10000,    18,    31,
   49.0000,    0.0000,  -15.7500,   31.5000, 11.292277,     5, 10000,    19,    33,
   47.5000,    0.0000,  -16.8750,   33.7500, 11.178175,     5, 10000,    20,    35,
   46.0000,    0.0000,  -18.0000,   36.0000, 13.893941,     5, 10000,    21,    37,
   44.5000,    0.0000,  -19.1250,   38.2500, 10.559770,     5, 10000,    22,    39,
   43.0000,    0.0000,  -20.2500,   40.5000, 13.051438,     5, 10000,    23,    41,
   41.5000,    0.0000,  -21.3750,   42.7500, 14.605884,     5, 10000,    24,    43,
   40.0000,    0.0000,  -22.5000,   45.0000, 18.177002,     5, 10000,    25,    45,
   38.5000,    0.0000,  -23.6250,   47.2500, 16.762135,     5, 10000,    26,    47,
   67.0000,    0.0000,   -1.1250,    2.2500, 13.271544,     6, 10000,     7,     8,
   65.5000,    0.0000,   -2.2500,    4.5000, 14.370267,     6, 10000,     8,    10,
   64.0000,    0.0000,   -3.3750,    6.7500, 16.254601,     6, 10000,     9,    12,
   62.5000,    0.0000,   -4.5000,    9.0000, 16.759045,     6, 10000,    10,    14,
   61.0000,    0.0000,   -5.6250,   11.2500, 16.878927,     6, 10000,    11,    16,
   59.5000,    0.0000,   -6.7500,   13.5000, 13.266412,     6, 10000,    12,    18,
   58.0000,    0.0000,   -7.8750,   15.7500, 13.810459,     6, 10000,    13,    20,
   56.5000,    0.0000,   -9.0000,   18.0000, 13.039888,     6, 10000,    14,    22,
   55.0000,    0.0000,  -10.1250,   20.2500, 13.732045,     6, 10000,    15,    24,
   53.5000,    0.0000,  -11.2500,   22.5000, 12.941187,     6, 10000,    16,    26,
   52.0000,    0.0000,  -12.3750,   24.7500, 11.117462,     6, 10000,    17,    28,
   50.5000,    0.0000,  -13.5000,   27.0000, 12.094642,     6, 10000,    18,    30,
   49.0000,    0.0000,  -14.6250,   29.2500, 11.667443,     6, 10000,    19,    32,
   47.5000,    0.0000,  -15.7500,   31.5000, 11.213082,     6, 10000,    20,    34,
   46.0000,    0.0000,  -16.8750,   33.7500, 10.923279,     6, 10000,    21,    36,
   44.5000,    0.0000,  -18.0000,   36.0000, 10.444180,     6, 10000,    22,    38,
   43.0000,    0.0000,  -19.1250,   38.2500, 12.025020,     6, 10000,    23,    40,
   41.5000,    0.0000,  -20.2500,   40.5000, 13.949623,     6, 10000,    24,    42,
   40.0000,    0.0000,  -21.3750,   42.7500, 15.966425,     6, 10000,    25,    44,
   38.5000,    0.0000,  -22.5000,   45.0000, 16.426920,     6, 10000,    26,    46,
   37.0000,    0.0000,  -23.6250,   47.2500, 18.161451,     6, 10000,    27,    48,
   65.5000,    0.0000,   -1.1250,    2.2500, 16.678459,     7, 10000,     8,     9,
   64.0000,    0.0000,   -2.2500,    4.5000, 13.551173,     7, 10000,     9,    11,
   62.5000,    0.0000,   -3.3750,    6.7500, 14.942472,     7, 10000,    10,    13,
   61.0000,    0.0000,   -4.5000,    9.0000, 15.761088,     7, 10000,    11,    15,
   59.5000,    0.0000,   -5.6250,   11.2500, 13.508036,     7, 10000,    12,    17,
   58.0000,    0.0000,   -6.7500,   13.5000, 13.413643,     7, 10000,    13,    19,
   56.5000,    0.0000,   -7.8750,   15.7500, 13.608539,     7, 10000,    14,    21,
   55.0000,    0.0000,   -9.0000,   18.0000, 14.443781,     7, 10000,    15,    23,
   53.5000,    0.0000,  -10.1250,   20.2500, 12.240022,     7, 10000,    16,    25,
   52.0000,    0.0000,  -11.2500,   22.5000,  9.928218,     7, 10000,    17,    27,
   50.5000,    0.0000,  -12.3750,   24.7500, 14.024554,     7, 10000,    18,    29,
   49.0000,    0.0000,  -13.5000,   27.0000, 12.182027,     7, 10000,    19,    31,
   47.5000,    0.0000,  -14.6250,   29.2500, 11.284717,     7, 10000,    20,    33,
   46.0000,    0.0000,  -15.7500,   31.5000,  8.513506,     7, 10000,    21,    35,
   44.5000,    0.0000,  -16.8750,   33.7500, 16.073338,     7, 10000,    22,    37,
   43.0000,    0.0000,  -18.0000,   36.0000, 11.637868,     7, 10000,    23,    39,
   41.5000,    0.0000,  -19.1250,   38.2500, 14.684011,     7, 10000,    24,    41,
   40.0000,    0.0000,  -20.2500,   40.5000, 15.797002,     7, 10000,    25,    43,
   38.5000,    0.0000,  -21.3750,   42.7500, 17.383066,     7, 10000,    26,    45,
   37.0000,    0.0000,  -22.5000,   45.0000, 19.571131,     7, 10000,    27,    47,
   64.0000,    0.0000,   -1.1250,    2.2500, 12.347178,     8, 10000,     9,    10,
   62.5000,    0.0000,   -2.2500,    4.5000, 13.075256,     8, 10000,    10,    12,
   61.0000,    0.0000,   -3.3750,    6.7500, 14.893778,     8, 10000,    11,    14,
   59.5000,    0.0000,   -4.5000,    9.0000, 11.177142,     8, 10000,    12,    16,
   58.0000,    0.0000,   -5.6250,   11.2500, 12.720168,     8, 10000,    13,    18,
   56.5000,    0.0000,   -6.7500,   13.5000, 11.418085,     8, 10000,    14,    20,
   55.0000,    0.0000,   -7.8750,   15.7500, 14.330138,     8, 10000,    15,    22,
   53.5000,    0.0000,   -9.0000,   18.0000, 12.463821,     8, 10000,    16,    24,
   52.0000,    0.0000,  -10.1250,   20.2500, 10.740285,     8, 10000,    17,    26,
   50.5000,    0.0000,  -11.2500,   22.5000, 12.476422,     8, 10000,    18,    28,
   49.0000,    0.0000,  -12.3750,   24.7500, 12.790765,     8, 10000,    19,    30,
   47.5000,    0.0000,  -13.5000,   27.0000, 11.396691,     8, 10000,    20,    32,
   46.0000,    0.0000,  -14.6250,   29.2500,  8.268155,     8, 10000,    21,    34,
   44.5000,    0.0000,  -15.7500,   31.5000, 12.419341,     8, 10000,    22,    36,
   43.0000,    0.0000,  -16.8750,   33.7500, 11.477077,     8, 10000,    23,    38,
   41.5000,    0.0000,  -18.0000,   36.0000, 13.736397,     8, 10000,    24,    40,
   40.0000,    0.0000,  -19.1250,   38.2500, 15.840079,     8, 10000,    25,    42,
   38.5000,    0.0000,  -20.2500,   40.5000, 14.925689,     8, 10000,    26,    44,
   37.0000,    0.0000,  -21.3750,   42.7500, 19.648886,     8, 10000,    27,    46,
   35.5000,    0.0000,  -22.5000,   45.0000, 16.397255,     8, 10000,    28,    48,
   62.5000,    0.0000,   -1.1250,    2.2500, 11.572001,     9, 10000,    10,    11,
   61.0000,    0.0000,   -2.2500,    4.5000, 14.224314,     9, 10000,    11,    13,
   59.5000,    0.0000,   -3.3750,    6.7500, 10.201637,     9, 10000,    12,    15,
   58.0000,    0.0000,   -4.5000,    9.0000, 13.153585,     9, 10000,    13,    17,
   56.5000,    0.0000,   -5.6250,   11.2500, 11.085718,     9, 10000,    14,    19,
   55.0000,    0.0000,   -6.7500,   13.5000, 15.228448,     9, 10000,    15,    21,
   53.5000,    0.0000,   -7.8750,   15.7500, 13.516371,     9, 10000,    16,    23,
   52.0000,    0.0000,   -9.0000,   18.0000, 10.235580,     9, 10000,    17,    25,
   50.5000,    0.0000,  -10.1250,   20.2500, 11.532921,     9, 10000,    18,    27,
   49.0000,    0.0000,  -11.2500,   22.5000, 15.313095,     9, 10000,    19,    29,
   47.5000,    0.0000,  -12.3750,   24.7500, 12.347843,     9, 10000,    20,    31,
   46.0000,    0.0000,  -13.5000,   27.0000,  8.629910,     9, 10000,    21,    33,
   44.5000,    0.0000,  -14.6250,   29.2500, 10.308359,     9, 10000,    22,    35,
   43.0000,    0.0000,  -15.7500,   31.5000, 17.764132,     9, 10000,    23,    37,
   41.5000,    0.0000,  -16.8750,   33.7500, 14.012442,     9, 10000,    24,    39,
   40.0000,    0.0000,  -18.0000,   36.0000, 17.273638,     9, 10000,    25,    41,
   38.5000,    0.0000,  -19.1250,   38.2500, 15.611765,     9, 10000,    26,    43,
   37.0000,    0.0000,  -20.2500,   40.5000, 21.347803,     9, 10000,    27,    45,
   35.5000,    0.0000,  -21.3750,   42.7500, 18.667189,     9, 10000,    28,    47,
   61.0000,    0.0000,   -1.1250,    2.2500, 17.712759,    10, 10000,    11,    12,
   59.5000,    0.0000,   -2.2500,    4.5000, 10.653351,    10, 10000,    12,    14,
   58.0000,    0.0000,   -3.3750,    6.7500, 11.385459,    10, 10000,    13,    16,
   56.5000,    0.0000,   -4.5000,    9.0000, 10.805263,    10, 10000,    14,    18,
   55.0000,    0.0000,   -5.6250,   11.2500, 13.208419,    10, 10000,    15,    20,
   53.5000,    0.0000,   -6.7500,   13.5000, 13.798738,    10, 10000,    16,    22,
   52.0000,    0.0000,   -7.8750,   15.7500, 10.754189,    10, 10000,    17,    24,
   50.5000,    0.0000,   -9.0000,   18.0000, 12.671292,    10, 10000,    18,    26,
   49.0000,    0.0000,  -10.1250,   20.2500, 14.048019,    10, 10000,    19,    28,
   47.5000,    0.0000,  -11.2500,   22.5000, 13.242643,    10, 10000,    20,    30,
   46.0000,    0.0000,  -12.3750,   24.7500,  8.577157,    10, 10000,    21,    32,
   44.5000,    0.0000,  -13.5000,   27.0000,  9.959047,    10, 10000,    22,    34,
   43.0000,    0.0000,  -14.6250,   29.2500, 14.356583,    10, 10000,    23,    36,
   41.5000,    0.0000,  -15.7500,   31.5000, 13.762216,    10, 10000,    24,    38,
   40.0000,    0.0000,  -16.8750,   33.7500, 16.318142,    10, 10000,    25,    40,
   38.5000,    0.0000,  -18.0000,   36.0000, 15.063877,    10, 10000,    26,    42,
   37.0000,    0.0000,  -19.1250,   38.2500, 18.620892,    10, 10000,    27,    44,
   35.5000,    0.0000,  -20.2500,   40.5000, 18.267918,    10, 10000,    28,    46,
   34.0000,    0.0000,  -21.3750,   42.7500, 14.417787,    10, 10000,    29,    48,
   59.5000,    0.0000,   -1.1250,    2.2500,  9.135509,    11, 10000,    12,    13,
   58.0000,    0.0000,   -2.2500,    4.5000,  9.552652,    11, 10000,    13,    15,
   56.5000,    0.0000,   -3.3750,    6.7500,  9.996042,    11, 10000,    14,    17,
   55.0000,    0.0000,   -4.5000,    9.0000, 11.596242,    11, 10000,    15,    19,
   53.5000,    0.0000,   -5.6250,   11.2500, 13.510530,    11, 10000,    16,    21,
   52.0000,    0.0000,   -6.7500,   13.5000, 10.927471,    11, 10000,    17,    23,
   50.5000,    0.0000,   -7.8750,   15.7500, 11.133850,    11, 10000,    18,    25,
   49.0000,    0.0000,   -9.0000,   18.0000, 12.047593,    11, 10000,    19,    27,
   47.5000,    0.0000,  -10.1250,   20.2500, 15.023984,    11, 10000,    20,    29,
   46.0000,    0.0000,  -11.2500,   22.5000,  8.757159,    11, 10000,    21,    31,
   44.5000,    0.0000,  -12.3750,   24.7500,  9.657698,    11, 10000,    22,    33,
   43.0000,    0.0000,  -13.5000,   27.0000, 10.953942,    11, 10000,    23,    35,
   41.5000,    0.0000,  -14.6250,   29.2500, 20.303604,    11, 10000,    24,    37,
   40.0000,    0.0000,  -15.7500,   31.5000, 15.546205,    11, 10000,    25,    39,
   38.5000,    0.0000,  -16.8750,   33.7500, 15.485494,    11, 10000,    26,    41,
   37.0000,    0.0000,  -18.0000,   36.0000, 18.556086,    11, 10000,    27,    43,
   35.5000,    0.0000,  -19.1250,   38.2500, 18.820978,    11, 10000,    28,    45,
   34.0000,    0.0000,  -20.2500,   40.5000, 15.444811,    11, 10000,    29,    47,
   58.0000,    0.0000,   -1.1250,    2.2500, 20.643410,    12, 10000,    13,    14,
   56.5000,    0.0000,   -2.2500,    4.5000,  8.762699,    12, 10000,    14,    16,
   55.0000,    0.0000,   -3.3750,    6.7500, 10.657591,    12, 10000,    15,    18,
   53.5000,    0.0000,   -4.5000,    9.0000, 10.350214,    12, 10000,    16,    20,
   52.0000,    0.0000,   -5.6250,   11.2500, 10.292709,    12, 10000,    17,    22,
   50.5000,    0.0000,   -6.7500,   13.5000, 10.761537,    12, 10000,    18,    24,
   49.0000,    0.0000,   -7.8750,   15.7500, 12.326043,    12, 10000,    19,    26,
   47.5000,    0.0000,   -9.0000,   18.0000, 12.337708,    12, 10000,    20,    28,
   46.0000,    0.0000,  -10.1250,   20.2500,  8.880648,    12, 10000,    21,    30,
   44.5000,    0.0000,  -11.2500,   22.5000,  9.231648,    12, 10000,    22,    32,
   43.0000,    0.0000,  -12.3750,   24.7500, 10.062902,    12, 10000,    23,    34,
   41.5000,    0.0000,  -13.5000,   27.0000, 14.594230,    12, 10000,    24,    36,
   40.0000,    0.0000,  -14.6250,   29.2500, 14.133567,    12, 10000,    25,    38,
   38.5000,    0.0000,  -15.7500,   31.5000, 13.274035,    12, 10000,    26,    40,
   37.0000,    0.0000,  -16.8750,   33.7500, 16.457140,    12, 10000,    27,    42,
   35.5000,    0.0000,  -18.0000,   36.0000, 14.200554,    12, 10000,    28,    44,
   34.0000,    0.0000,  -19.1250,   38.2500, 13.628549,    12, 10000,    29,    46,
   32.5000,    0.0000,  -20.2500,   40.5000, 17.165842,    12, 10000,    30,    48,
   56.5000,    0.0000,   -1.1250,    2.2500, 10.860894,    13, 10000,    14,    15,
   55.0000,    0.0000,   -2.2500,    4.5000, 10.930013,    13, 10000,    15,    17,
   53.5000,    0.0000,   -3.3750,    6.7500,  9.280524,    13, 10000,    16,    19,
   52.0000,    0.0000,   -4.5000,    9.0000, 10.577447,    13, 10000,    17,    21,
   50.5000,    0.0000,   -5.6250,   11.2500, 11.211393,    13, 10000,    18,    23,
   49.0000,    0.0000,   -6.7500,   13.5000, 11.437153,    13, 10000,    19,    25,
   47.5000,    0.0000,   -7.8750,   15.7500, 10.907458,    13, 10000,    20,    27,
   46.0000,    0.0000,   -9.0000,   18.0000, 10.961691,    13, 10000,    21,    29,
   44.5000,    0.0000,  -10.1250,   20.2500,  9.673225,    13, 10000,    22,    31,
   43.0000,    0.0000,  -11.2500,   22.5000, 10.039040,    13, 10000,    23,    33,
   41.5000,    0.0000,  -12.3750,   24.7500, 12.027848,    13, 10000,    24,    35,
   40.0000,    0.0000,  -13.5000,   27.0000, 21.215498,    13, 10000,    25,    37,
   38.5000,    0.0000,  -14.6250,   29.2500, 13.060605,    13, 10000,    26,    39,
   37.0000,    0.0000,  -15.7500,   31.5000, 17.595781,    13, 10000,    27,    41,
   35.5000,    0.0000,  -16.8750,   33.7500, 14.682350,    13, 10000,    28,    43,
   34.0000,    0.0000,  -18.0000,   36.0000, 14.751716,    13, 10000,    29,    45,
   32.5000,    0.0000,  -19.1250,   38.2500, 18.839722,    13, 10000,    30,    47,
   55.0000,    0.0000,   -1.1250,    2.2500, 19.934801,    14, 10000,    15,    16,
   53.5000,    0.0000,   -2.2500,    4.5000,  8.742518,    14, 10000,    16,    18,
   52.0000,    0.0000,   -3.3750,    6.7500,  6.992593,    14, 10000,    17,    20,
   50.5000,    0.0000,   -4.5000,    9.0000,  8.908465,    14, 10000,    18,    22,
   49.0000,    0.0000,   -5.6250,   11.2500,  9.694551,    14, 10000,    19,    24,
   47.5000,    0.0000,   -6.7500,   13.5000,  9.758185,    14, 10000,    20,    26,
   46.0000,    0.0000,   -7.8750,   15.7500,  7.480141,    14, 10000,    21,    28,
   44.5000,    0.0000,   -9.0000,   18.0000,  8.571638,    14, 10000,    22,    30,
   43.0000,    0.0000,  -10.1250,   20.2500,  8.555805,    14, 10000,    23,    32,
   41.5000,    0.0000,  -11.2500,   22.5000,  9.913847,    14, 10000,    24,    34,
   40.0000,    0.0000,  -12.3750,   24.7500, 13.364902,    14, 10000,    25,    36,
   38.5000,    0.0000,  -13.5000,   27.0000, 10.824259,    14, 10000,    26,    38,
   37.0000,    0.0000,  -14.6250,   29.2500, 13.682662,    14, 10000,    27,    40,
   35.5000,    0.0000,  -15.7500,   31.5000, 12.105183,    14, 10000,    28,    42,
   34.0000,    0.0000,  -16.8750,   33.7500, 10.325624,    14, 10000,    29,    44,
   32.5000,    0.0000,  -18.0000,   36.0000, 15.007694,    14, 10000,    30,    46,
   31.0000,    0.0000,  -19.1250,   38.2500, 16.086349,    14, 10000,    31,    48,
   53.5000,    0.0000,   -1.1250,    2.2500, 20.764929,    15, 10000,    16,    17,
   52.0000,    0.0000,   -2.2500,    4.5000, 10.026732,    15, 10000,    17,    19,
   50.5000,    0.0000,   -3.3750,    6.7500, 11.252408,    15, 10000,    18,    21,
   49.0000,    0.0000,   -4.5000,    9.0000, 12.547707,    15, 10000,    19,    23,
   47.5000,    0.0000,   -5.6250,   11.2500, 10.790017,    15, 10000,    20,    25,
   46.0000,    0.0000,   -6.7500,   13.5000,  7.094490,    15, 10000,    21,    27,
   44.5000,    0.0000,   -7.8750,   15.7500, 12.700103,    15, 10000,    22,    29,
   43.0000,    0.0000,   -9.0000,   18.0000, 10.705109,    15, 10000,    23,    31,
   41.5000,    0.0000,  -10.1250,   20.2500, 12.051196,    15, 10000,    24,    33,
   40.0000,    0.0000,  -11.2500,   22.5000, 14.205613,    15, 10000,    25,    35,
   38.5000,    0.0000,  -12.3750,   24.7500, 20.963263,    15, 10000,    26,    37,
   37.0000,    0.0000,  -13.5000,   27.0000, 17.048319,    15, 10000,    27,    39,
   35.5000,    0.0000,  -14.6250,   29.2500, 15.788228,    15, 10000,    28,    41,
   34.0000,    0.0000,  -15.7500,   31.5000, 13.471977,    15, 10000,    29,    43,
   32.5000,    0.0000,  -16.8750,   33.7500, 21.218126,    15, 10000,    30,    45,
   31.0000,    0.0000,  -18.0000,   36.0000, 23.261524,    15, 10000,    31,    47,
   52.0000,    0.0000,   -1.1250,    2.2500, 46.362041,    16, 10000,    17,    18,
   50.5000,    0.0000,   -2.2500,    4.5000, 11.345098,    16, 10000,    18,    20,
   49.0000,    0.0000,   -3.3750,    6.7500, 13.580012,    16, 10000,    19,    22,
   47.5000,    0.0000,   -4.5000,    9.0000, 10.938648,    16, 10000,    20,    24,
   46.0000,    0.0000,   -5.6250,   11.2500,  7.896453,    16, 10000,    21,    26,
   44.5000,    0.0000,   -6.7500,   13.5000, 10.192225,    16, 10000,    22,    28,
   43.0000,    0.0000,   -7.8750,   15.7500, 11.152565,    16, 10000,    23,    30,
   41.5000,    0.0000,   -9.0000,   18.0000, 11.918805,    16, 10000,    24,    32,
   40.0000,    0.0000,  -10.1250,   20.2500, 13.633445,    16, 10000,    25,    34,
   38.5000,    0.0000,  -11.2500,   22.5000, 15.618876,    16, 10000,    26,    36,
   37.0000,    0.0000,  -12.3750,   24.7500, 16.564312,    16, 10000,    27,    38,
   35.5000,    0.0000,  -13.5000,   27.0000, 14.433981,    16, 10000,    28,    40,
   34.0000,    0.0000,  -14.6250,   29.2500, 11.790083,    16, 10000,    29,    42,
   32.5000,    0.0000,  -15.7500,   31.5000, 17.855026,    16, 10000,    30,    44,
   31.0000,    0.0000,  -16.8750,   33.7500, 23.144451,    16, 10000,    31,    46,
   29.5000,    0.0000,  -18.0000,   36.0000, 23.707716,    16, 10000,    32,    48,
   50.5000,    0.0000,   -1.1250,    2.2500, 38.814949,    17, 10000,    18,    19,
   49.0000,    0.0000,   -2.2500,    4.5000, 22.202765,    17, 10000,    19,    21,
   47.5000,    0.0000,   -3.3750,    6.7500, 11.546031,    17, 10000,    20,    23,
   46.0000,    0.0000,   -4.5000,    9.0000,  6.036577,    17, 10000,    21,    25,
   44.5000,    0.0000,   -5.6250,   11.2500,  7.475363,    17, 10000,    22,    27,
   43.0000,    0.0000,   -6.7500,   13.5000, 12.205022,    17, 10000,    23,    29,
   41.5000,    0.0000,   -7.8750,   15.7500, 11.198324,    17, 10000,    24,    31,
   40.0000,    0.0000,   -9.0000,   18.0000, 12.090916,    17, 10000,    25,    33,
   38.5000,    0.0000,  -10.1250,   20.2500, 10.925195,    17, 10000,    26,    35,
   37.0000,    0.0000,  -11.2500,   22.5000, 21.707478,    17, 10000,    27,    37,
   35.5000,    0.0000,  -12.3750,   24.7500, 12.416316,    17, 10000,    28,    39,
   34.0000,    0.0000,  -13.5000,   27.0000, 10.830154,    17, 10000,    29,    41,
   32.5000,    0.0000,  -14.6250,   29.2500, 15.917572,    17, 10000,    30,    43,
   31.0000,    0.0000,  -15.7500,   31.5000, 21.032883,    17, 10000,    31,    45,
   29.5000,    0.0000,  -16.8750,   33.7500, 21.906277,    17, 10000,    32,    47,
   49.0000,    0.0000,   -1.1250,    2.2500, 69.536896,    18, 10000,    19,    20,
   47.5000,    0.0000,   -2.2500,    4.5000, 17.630766,    18, 10000,    20,    22,
   46.0000,    0.0000,   -3.3750,    6.7500,  7.204349,    18, 10000,    21,    24,
   44.5000,    0.0000,   -4.5000,    9.0000,  9.633082,    18, 10000,    22,    26,
   43.0000,    0.0000,   -5.6250,   11.2500, 11.345152,    18, 10000,    23,    28,
   41.5000,    0.0000,   -6.7500,   13.5000, 13.463018,    18, 10000,    24,    30,
   40.0000,    0.0000,   -7.8750,   15.7500, 13.637646,    18, 10000,    25,    32,
   38.5000,    0.0000,   -9.0000,   18.0000, 11.932350,    18, 10000,    26,    34,
   37.0000,    0.0000,  -10.1250,   20.2500, 19.745548,    18, 10000,    27,    36,
   35.5000,    0.0000,  -11.2500,   22.5000, 13.676288,    18, 10000,    28,    38,
   34.0000,    0.0000,  -12.3750,   24.7500, 10.748918,    18, 10000,    29,    40,
   32.5000,    0.0000,  -13.5000,   27.0000, 17.253851,    18, 10000,    30,    42,
   31.0000,    0.0000,  -14.6250,   29.2500, 20.863293,    18, 10000,    31,    44,
   29.5000,    0.0000,  -15.7500,   31.5000, 25.592754,    18, 10000,    32,    46,
   28.0000,    0.0000,  -16.8750,   33.7500, 26.016802,    18, 10000,    33,    48,
   47.5000,    0.0000,   -1.1250,    2.2500, 27.167912,    19, 10000,    20,    21,
   46.0000,    0.0000,   -2.2500,    4.5000,  6.527677,    19, 10000,    21,    23,
   44.5000,    0.0000,   -3.3750,    6.7500,  6.974549,    19, 10000,    22,    25,
   43.0000,    0.0000,   -4.5000,    9.0000,  7.877738,    19, 10000,    23,    27,
   41.5000,    0.0000,   -5.6250,   11.2500, 14.603908,    19, 10000,    24,    29,
   40.0000,    0.0000,   -6.7500,   13.5000, 12.732069,    19, 10000,    25,    31,
   38.5000,    0.0000,   -7.8750,   15.7500, 10.592033,    19, 10000,    26,    33,
   37.0000,    0.0000,   -9.0000,   18.0000, 14.835994,    19, 10000,    27,    35,
   35.5000,    0.0000,  -10.1250,   20.2500, 21.222382,    19, 10000,    28,    37,
   34.0000,    0.0000,  -11.2500,   22.5000,  9.183244,    19, 10000,    29,    39,
   32.5000,    0.0000,  -12.3750,   24.7500, 16.965931,    19, 10000,    30,    41,
   31.0000,    0.0000,  -13.5000,   27.0000, 19.869049,    19, 10000,    31,    43,
   29.5000,    0.0000,  -14.6250,   29.2500, 25.631266,    19, 10000,    32,    45,
   28.0000,    0.0000,  -15.7500,   31.5000, 26.429192,    19, 10000,    33,    47,
   46.0000,    0.0000,   -1.1250,    2.2500, 13.367281,    20, 10000,    21,    22,
   44.5000,    0.0000,   -2.2500,    4.5000,  8.103682,    20, 10000,    22,    24,
   43.0000,    0.0000,   -3.3750,    6.7500, 10.001734,    20, 10000,    23,    26,
   41.5000,    0.0000,   -4.5000,    9.0000, 12.921537,    20, 10000,    24,    28,
   40.0000,    0.0000,   -5.6250,   11.2500, 13.412724,    20, 10000,    25,    30,
   38.5000,    0.0000,   -6.7500,   13.5000, 10.690413,    20, 10000,    26,    32,
   37.0000,    0.0000,   -7.8750,   15.7500, 14.600057,    20, 10000,    27,    34,
   35.5000,    0.0000,   -9.0000,   18.0000, 15.765322,    20, 10000,    28,    36,
   34.0000,    0.0000,  -10.1250,   20.2500,  8.757374,    20, 10000,    29,    38,
   32.5000,    0.0000,  -11.2500,   22.5000, 15.751140,    20, 10000,    30,    40,
   31.0000,    0.0000,  -12.3750,   24.7500, 19.565285,    20, 10000,    31,    42,
   29.5000,    0.0000,  -13.5000,   27.0000, 22.130919,    20, 10000,    32,    44,
   28.0000,    0.0000,  -14.6250,   29.2500, 27.067808,    20, 10000,    33,    46,
   26.5000,    0.0000,  -15.7500,   31.5000, 26.294029,    20, 10000,    34,    48,
   44.5000,    0.0000,   -1.1250,    2.2500, 27.387217,    21, 10000,    22,    23,
   43.0000,    0.0000,   -2.2500,    4.5000, 16.651203,    21, 10000,    23,    25,
   41.5000,    0.0000,   -3.3750,    6.7500, 12.871272,    21, 10000,    24,    27,
   40.0000,    0.0000,   -4.5000,    9.0000, 14.636449,    21, 10000,    25,    29,
   38.5000,    0.0000,   -5.6250,   11.2500, 10.162555,    21, 10000,    26,    31,
