    0.0084,   -1.9244,  -56.7813,  -24.7439,   27.3678,   18.7107,  -94.8265, -111.3338,   34.1656,  -37.2866,  -13.7751,  -52.2262, -107.3463,  -32.3492,  -76.0074, -112.4182,  -55.7467,  -67.7172,   75.8210,  -96.3185,  -72.0989,   57.2702,  -84.9763,  -44.9935, -135.2291,  -63.8641,  -40.2532,   91.8456,  148.6434,   34.1724,  -78.1860,  -69.2010, -110.7788,  -36.1308, -197.8211, -186.7558, -121.1117, -143.4220,  -59.1985,  -57.6253,   54.5264, -117.9922,   -5.8508,  -86.4254,  -61.0689,   43.2318,  -35.2049,   -3.7107,   48.0037,
  -45.3875,   -1.9244, -170.4115,  -95.8811,  -29.3770,  -32.3753, -141.7762, -155.5978,   -8.4808,  -79.0057,  -54.6091,  -91.9633, -146.6714,  -71.2445, -114.5843, -150.5599,  -93.4843, -105.2095,   38.5755, -133.3555, -108.9671,   20.5386, -121.5109,  -81.4326, -171.5069, -100.0807,  -76.4108,   55.8150,  112.7404,   -1.7456, -114.0457, -105.0189, -147.2980,  -71.8499, -233.5886, -222.3841, -156.7869, -178.9902,  -94.7835,  -93.2533,   18.9700, -153.4424,  -41.3818, -121.8184,  -96.5277,    7.8381,  -70.6826,  -39.1663,   12.4269,
  -66.8904,   -1.9244, -169.7960,  -95.7223,  -29.1002,  -32.3632, -141.7837, -155.6103,   -8.4779,  -79.0125,  -54.6176,  -91.9690, -146.6761,  -71.2523, -114.4670, -150.5635,  -93.4864, -105.2138,   38.5766, -133.3580, -108.9692,   20.5396, -121.5051,  -81.4269, -171.5015, -100.0700,  -76.3965,   55.8311,  112.5323,   -1.7266, -114.0300, -105.0113, -146.8481,  -71.8460, -233.5843, -222.3809, -156.7826, -178.9859,  -94.7850,  -93.2407,   18.9725, -153.4517,  -41.3640, -121.8041,  -96.5209,    7.8453,  -70.6708,  -39.1417,   12.4329,
  -66.1564,   -1.9244, -169.4924,  -95.6143,  -28.9958,  -32.3253, -141.7555, -155.5864,   -8.4500,  -78.9860,  -54.5930,  -91.9408, -146.6482,  -71.2227, -114.4316, -150.5341,  -93.4582, -105.1837,   38.6059, -133.3287, -108.9399,   20.5668, -121.4765,  -81.3972, -171.4740, -100.0417,  -76.3657,   55.8611,  112.6889,   -1.6962, -113.9989, -104.9792, -146.7150,  -71.8185, -233.5553, -222.3540, -156.7612, -178.9731,  -94.7707,  -93.2189,   18.9779, -153.4628,  -41.3643, -121.8456,  -96.5917,    7.8117,  -70.7152,  -39.2489,   12.3843,
  -65.6859,   -1.9244, -169.3103,  -95.5424,  -28.9332,  -32.3006, -141.7372, -155.5681,   -8.4314,  -78.9682,  -54.5737,  -91.9232, -146.6267,  -71.2048, -114.4137, -150.5102,  -93.4356, -105.1623,   38.6302, -133.3069, -108.9166,   20.5883, -121.4529,  -81.3739, -171.4518, -100.0189,  -76.3403,   55.8862,  112.7779,   -1.6694, -113.9728, -104.9523, -146.6324,  -71.7956, -233.5321, -222.3312, -156.7397, -178.9516,  -94.7485,  -93.1907,   18.9979, -153.4499,  -41.3432, -121.8234,  -96.5710,    7.8267,  -70.6998,  -39.2418,   12.3754,
  -65.3141,   -1.9244, -169.1923,  -95.4941,  -28.8935,  -32.2870, -141.7283, -155.5606,   -8.4225,  -78.9596,  -54.5647,  -91.9107, -146.6167,  -71.1912, -114.3966, -150.4959,  -93.4217, -105.1480,   38.6449, -133.2940, -108.9041,   20.6008, -121.4368,  -81.3611, -171.4389, -100.0074,  -76.3267,   55.8990,  112.8294,   -1.6562, -113.9603, -104.9387, -146.5831,  -71.7813, -233.5185, -222.3226, -156.7333, -178.9470,  -94.7435,  -93.1842,   18.9986, -153.4599,  -41.3518, -121.8488,  -96.6142,    7.8034,  -70.7316,  -39.3112,   12.3310,
  -65.0318,   -1.9244, -169.0918,  -95.4469,  -28.8545,  -32.2688, -141.7151, -155.5484,   -8.4107,  -78.9460,  -54.5515,  -91.8971, -146.6017,  -71.1780, -114.3862, -150.4809,  -93.4049, -105.1319,   38.6617, -133.2772, -108.8873,   20.6158, -121.4182,  -81.3421, -171.4207,  -99.9885,  -76.3067,   55.9198,  112.8784,   -1.6347, -113.9385, -104.9180, -146.5384,  -71.7648, -233.5031, -222.3051, -156.7165, -178.9334,  -94.7310,  -93.1642,   19.0190, -153.4481,  -41.3328, -121.8141,  -96.5681,    7.8292,  -70.7012,  -39.2686,   12.3374,
  -64.7730,   -1.9244, -169.0042,  -95.3990,  -28.8187,  -32.2495, -141.6982, -155.5320,   -8.3942,  -78.9306,  -54.5361,  -91.8800, -146.5838,  -71.1594, -114.3669, -150.4608,  -93.3852, -105.1118,   38.6828, -133.2575, -108.8687,   20.6358, -121.3989,  -81.3235, -171.4028,  -99.9706,  -76.2878,   55.9373,  112.9171,   -1.6158, -113.9195, -104.8980, -146.4980,  -71.7402, -233.4766, -222.2815, -156.6900, -178.9001,  -94.7013,  -93.1299,   19.0637, -153.4123,  -41.2867, -121.7304,  -96.4569,    7.8964,  -70.6229,  -39.1481,   12.3736,
  -64.5414,   -1.9244, -168.9134,  -95.3472,  -28.7765,  -32.2237, -141.6768, -155.5113,   -8.3739,  -78.9113,  -54.5168,  -91.8592, -146.5634,  -71.1376, -114.3458, -150.4372,  -93.3627, -105.0900,   38.7046, -133.2361, -108.8458,   20.6552, -121.3760,  -81.3024, -171.3831,  -99.9509,  -76.2663,   55.9591,  112.9543,   -1.5943, -113.8984, -104.8762, -146.4601,  -71.7223, -233.4559, -222.2629, -156.6761, -178.8844,  -94.6863,  -93.1152,   19.0787, -153.4052,  -41.2738, -121.7322,  -96.4673,    7.8954,  -70.6297,  -39.1799,   12.3496,
  -64.3095,   -1.9244, -168.8186,  -95.2889,  -28.7336,  -32.1937, -141.6507, -155.4884,   -8.3492,  -78.8873,  -54.4921,  -91.8363, -146.5391,  -71.1132, -114.3268, -150.4115,  -93.3369, -105.0646,   38.7311, -133.2121, -108.8219,   20.6777, -121.3524,  -81.2777, -171.3592,  -99.9277,  -76.2405,   55.9827,  112.9911,   -1.5686, -113.8730, -104.8515, -146.4221,  -71.6944, -233.4287, -222.2385, -156.6507, -178.8586,  -94.6609,  -93.0884,   19.1166, -153.3716,  -41.2338, -121.6811,  -96.4100,    7.9322,  -70.5904,  -39.1324,   12.3589,
  -64.0967,   -1.9244, -168.7102,  -95.2206,  -28.6818,  -32.1536, -141.6171, -155.4548,   -8.3163,  -78.8552,  -54.4621,  -91.8041, -146.5076,  -71.0807, -114.2968, -150.3786,  -93.3048, -105.0324,   38.7633, -133.1803, -108.7908,   20.7074, -121.3192,  -81.2470, -171.3295,  -99.8973,  -76.2094,   56.0131,  113.0337,   -1.5389, -113.8440, -104.8189, -146.3810,  -71.6643, -233.4015, -222.2139, -156.6263, -178.8368,  -94.6358,  -93.0659,   19.1399, -153.3566,  -41.2130, -121.6804,  -96.4233,    7.9340,  -70.5957,  -39.1703,   12.3392,
  -14.2251,   -1.9244,  -61.7881,  -28.2333,   24.7664,   15.9684,  -97.3846, -113.7493,   31.8514,  -39.5440,  -15.9845,  -54.3576, -109.4474,  -34.4235,  -77.9700, -114.4273,  -57.7337,  -69.6913,   73.8741,  -98.2683,  -74.0150,   55.3304,  -86.8814,  -46.8982, -137.1335,  -65.7613,  -42.1246,   89.9767,  147.0108,   32.3210,  -80.0393,  -71.0489, -112.0216,  -37.9915, -199.6797, -188.6276, -123.0007, -145.3106,  -61.0954,  -59.4549,   52.6725, -119.9402,   -7.5259,  -88.2829,  -62.9429,   41.3142,  -37.1336,   -5.7206,   45.8379,
   -0.0072,   -1.9244,  -60.6844,  -27.3457,   25.3301,   16.6765,  -96.7240, -113.1238,   32.4512,  -38.9585,  -15.4113,  -53.8012, -108.8991,  -33.8792,  -77.5298, -113.8959,  -57.2065,  -69.1713,   74.3898,  -97.7558,  -73.5240,   55.8354,  -86.3757,  -46.3983, -136.6382,  -65.2707,  -41.6368,   90.4630,  147.5680,   32.8013,  -79.5586,  -70.5618, -111.8624,  -37.5034, -199.1912, -188.1402, -122.5172, -144.8279,  -60.6143,  -59.0054,   53.1478, -119.4770,   -7.1858,  -87.8381,  -62.5037,   41.7631,  -36.6923,   -5.3215,   46.2567,
    0.0024,   -1.9244,  -60.2195,  -26.9752,   25.6011,   16.9680,  -96.4512, -112.8645,   32.6997,  -38.7172,  -15.1752,  -53.5716, -108.6731,  -33.6556,  -77.3242, -113.6774,  -56.9901,  -68.9564,   74.6019,  -97.5448,  -73.3144,   56.0435,  -86.1697,  -46.1912, -136.4336,  -65.0675,  -41.4323,   90.6665,  147.6771,   33.0044,  -79.3558,  -70.3604, -111.7412,  -37.3020, -198.9895, -187.9395, -122.3220, -144.6362,  -60.4216,  -58.8323,   53.3434, -119.2939,   -7.0252,  -87.6560,  -62.3263,   41.9447,  -36.5142,   -5.1649,   46.4151,
