X ,Y ,Z ,AO ,Res ,A ,B ,M ,N 
   38.0000,    0.0000,  -24.7500,   49.5000, 11.892071,     3, 10000,    25,    47,
    8.0000,    0.0000,   -1.1250,    2.2500,101.716545,     4, 10000,     5,     6,
    9.5000,    0.0000,   -2.2500,    4.5000, 30.629761,     4, 10000,     6,     8,
   11.0000,    0.0000,   -3.3750,    6.7500, 12.527245,     4, 10000,     7,    10,
   12.5000,    0.0000,   -4.5000,    9.0000,  8.867783,     4, 10000,     8,    12,
   14.0000,    0.0000,   -5.6250,   11.2500,  4.012856,     4, 10000,     9,    14,
   15.5000,    0.0000,   -6.7500,   13.5000,  9.858034,     4, 10000,    10,    16,
   17.0000,    0.0000,   -7.8750,   15.7500,  6.300362,     4, 10000,    11,    18,
   18.5000,    0.0000,   -9.0000,   18.0000,  9.647552,     4, 10000,    12,    20,
   20.0000,    0.0000,  -10.1250,   20.2500, 14.474071,     4, 10000,    13,    22,
   21.5000,    0.0000,  -11.2500,   22.5000, 13.706545,     4, 10000,    14,    24,
   23.0000,    0.0000,  -12.3750,   24.7500, 19.120766,     4, 10000,    15,    26,
   24.5000,    0.0000,  -13.5000,   27.0000, 16.297379,     4, 10000,    16,    28,
   26.0000,    0.0000,  -14.6250,   29.2500, 16.093088,     4, 10000,    17,    30,
   27.5000,    0.0000,  -15.7500,   31.5000, 15.983831,     4, 10000,    18,    32,
   29.0000,    0.0000,  -16.8750,   33.7500, 12.669797,     4, 10000,    19,    34,
   30.5000,    0.0000,  -18.0000,   36.0000, 12.609698,     4, 10000,    20,    36,
   32.0000,    0.0000,  -19.1250,   38.2500, 12.311784,     4, 10000,    21,    38,
   33.5000,    0.0000,  -20.2500,   40.5000,  9.713269,     4, 10000,    22,    40,
   35.0000,    0.0000,  -21.3750,   42.7500, 10.709774,     4, 10000,    23,    42,
   36.5000,    0.0000,  -22.5000,   45.0000, 10.876402,     4, 10000,    24,    44,
   38.0000,    0.0000,  -23.6250,   47.2500, 11.130527,     4, 10000,    25,    46,
   39.5000,    0.0000,  -24.7500,   49.5000,  1.185298,     4, 10000,    26,    48,
    9.5000,    0.0000,   -1.1250,    2.2500, 63.731533,     5, 10000,     6,     7,
   11.0000,    0.0000,   -2.2500,    4.5000, 26.650579,     5, 10000,     7,     9,
   12.5000,    0.0000,   -3.3750,    6.7500, 14.664584,     5, 10000,     8,    11,
   14.0000,    0.0000,   -4.5000,    9.0000,  4.709748,     5, 10000,     9,    13,
   15.5000,    0.0000,   -5.6250,   11.2500,  9.473944,     5, 10000,    10,    15,
   17.0000,    0.0000,   -6.7500,   13.5000,  6.281511,     5, 10000,    11,    17,
   18.5000,    0.0000,   -7.8750,   15.7500,  9.427051,     5, 10000,    12,    19,
   20.0000,    0.0000,   -9.0000,   18.0000, 12.550701,     5, 10000,    13,    21,
   21.5000,    0.0000,  -10.1250,   20.2500, 13.281541,     5, 10000,    14,    23,
   23.0000,    0.0000,  -11.2500,   22.5000, 12.908705,     5, 10000,    15,    25,
   24.5000,    0.0000,  -12.3750,   24.7500, 14.903535,     5, 10000,    16,    27,
   26.0000,    0.0000,  -13.5000,   27.0000, 16.050819,     5, 10000,    17,    29,
   27.5000,    0.0000,  -14.6250,   29.2500, 15.966946,     5, 10000,    18,    31,
   29.0000,    0.0000,  -15.7500,   31.5000, 15.133246,     5, 10000,    19,    33,
   30.5000,    0.0000,  -16.8750,   33.7500, 12.882836,     5, 10000,    20,    35,
   32.0000,    0.0000,  -18.0000,   36.0000, 11.462069,     5, 10000,    21,    37,
   33.5000,    0.0000,  -19.1250,   38.2500,  9.700666,     5, 10000,    22,    39,
   35.0000,    0.0000,  -20.2500,   40.5000, 10.223851,     5, 10000,    23,    41,
   36.5000,    0.0000,  -21.3750,   42.7500, 10.131551,     5, 10000,    24,    43,
   38.0000,    0.0000,  -22.5000,   45.0000, 10.961164,     5, 10000,    25,    45,
   39.5000,    0.0000,  -23.6250,   47.2500,  0.892828,     5, 10000,    26,    47,
   11.0000,    0.0000,   -1.1250,    2.2500, 60.898293,     6, 10000,     7,     8,
   12.5000,    0.0000,   -2.2500,    4.5000, 32.745987,     6, 10000,     8,    10,
   14.0000,    0.0000,   -3.3750,    6.7500, 11.818914,     6, 10000,     9,    12,
   15.5000,    0.0000,   -4.5000,    9.0000, 10.790865,     6, 10000,    10,    14,
   17.0000,    0.0000,   -5.6250,   11.2500,  7.313103,     6, 10000,    11,    16,
   18.5000,    0.0000,   -6.7500,   13.5000, 10.812186,     6, 10000,    12,    18,
   20.0000,    0.0000,   -7.8750,   15.7500, 13.848962,     6, 10000,    13,    20,
   21.5000,    0.0000,   -9.0000,   18.0000, 15.351208,     6, 10000,    14,    22,
   23.0000,    0.0000,  -10.1250,   20.2500, 13.969444,     6, 10000,    15,    24,
   24.5000,    0.0000,  -11.2500,   22.5000, 20.010937,     6, 10000,    16,    26,
   26.0000,    0.0000,  -12.3750,   24.7500, 17.390816,     6, 10000,    17,    28,
   27.5000,    0.0000,  -13.5000,   27.0000, 17.232256,     6, 10000,    18,    30,
   29.0000,    0.0000,  -14.6250,   29.2500, 16.991983,     6, 10000,    19,    32,
   30.5000,    0.0000,  -15.7500,   31.5000, 13.005840,     6, 10000,    20,    34,
   32.0000,    0.0000,  -16.8750,   33.7500, 12.561297,     6, 10000,    21,    36,
   33.5000,    0.0000,  -18.0000,   36.0000,  9.224982,     6, 10000,    22,    38,
   35.0000,    0.0000,  -19.1250,   38.2500, 10.967285,     6, 10000,    23,    40,
   36.5000,    0.0000,  -20.2500,   40.5000, 10.667586,     6, 10000,    24,    42,
   38.0000,    0.0000,  -21.3750,   42.7500, 10.611946,     6, 10000,    25,    44,
   39.5000,    0.0000,  -22.5000,   45.0000,  0.522873,     6, 10000,    26,    46,
   41.0000,    0.0000,  -23.6250,   47.2500,  7.254691,     6, 10000,    27,    48,
   12.5000,    0.0000,   -1.1250,    2.2500, 84.071724,     7, 10000,     8,     9,
   14.0000,    0.0000,   -2.2500,    4.5000, 33.448654,     7, 10000,     9,    11,
   15.5000,    0.0000,   -3.3750,    6.7500, 12.085598,     7, 10000,    10,    13,
   17.0000,    0.0000,   -4.5000,    9.0000,  7.375041,     7, 10000,    11,    15,
   18.5000,    0.0000,   -5.6250,   11.2500, 10.834313,     7, 10000,    12,    17,
   20.0000,    0.0000,   -6.7500,   13.5000, 13.632719,     7, 10000,    13,    19,
   21.5000,    0.0000,   -7.8750,   15.7500, 13.267969,     7, 10000,    14,    21,
   23.0000,    0.0000,   -9.0000,   18.0000, 13.471874,     7, 10000,    15,    23,
   24.5000,    0.0000,  -10.1250,   20.2500, 13.324841,     7, 10000,    16,    25,
   26.0000,    0.0000,  -11.2500,   22.5000, 16.059080,     7, 10000,    17,    27,
   27.5000,    0.0000,  -12.3750,   24.7500, 17.098866,     7, 10000,    18,    29,
   29.0000,    0.0000,  -13.5000,   27.0000, 17.032093,     7, 10000,    19,    31,
   30.5000,    0.0000,  -14.6250,   29.2500, 15.723136,     7, 10000,    20,    33,
   32.0000,    0.0000,  -15.7500,   31.5000, 13.015712,     7, 10000,    21,    35,
   33.5000,    0.0000,  -16.8750,   33.7500,  8.524508,     7, 10000,    22,    37,
   35.0000,    0.0000,  -18.0000,   36.0000, 11.103810,     7, 10000,    23,    39,
   36.5000,    0.0000,  -19.1250,   38.2500, 10.305774,     7, 10000,    24,    41,
   38.0000,    0.0000,  -20.2500,   40.5000,  9.973489,     7, 10000,    25,    43,
   39.5000,    0.0000,  -21.3750,   42.7500,  0.185610,     7, 10000,    26,    45,
   41.0000,    0.0000,  -22.5000,   45.0000,  6.724875,     7, 10000,    27,    47,
   14.0000,    0.0000,   -1.1250,    2.2500,105.798477,     8, 10000,     9,    10,
   15.5000,    0.0000,   -2.2500,    4.5000, 19.394608,     8, 10000,    10,    12,
   17.0000,    0.0000,   -3.3750,    6.7500,  8.310497,     8, 10000,    11,    14,
   18.5000,    0.0000,   -4.5000,    9.0000, 11.326243,     8, 10000,    12,    16,
   20.0000,    0.0000,   -5.6250,   11.2500, 14.079386,     8, 10000,    13,    18,
   21.5000,    0.0000,   -6.7500,   13.5000, 12.666470,     8, 10000,    14,    20,
   23.0000,    0.0000,   -7.8750,   15.7500, 13.907155,     8, 10000,    15,    22,
   24.5000,    0.0000,   -9.0000,   18.0000, 12.659774,     8, 10000,    16,    24,
   26.0000,    0.0000,  -10.1250,   20.2500, 19.232740,     8, 10000,    17,    26,
   27.5000,    0.0000,  -11.2500,   22.5000, 16.713884,     8, 10000,    18,    28,
   29.0000,    0.0000,  -12.3750,   24.7500, 16.565369,     8, 10000,    19,    30,
   30.5000,    0.0000,  -13.5000,   27.0000, 15.993235,     8, 10000,    20,    32,
   32.0000,    0.0000,  -14.6250,   29.2500, 12.106220,     8, 10000,    21,    34,
   33.5000,    0.0000,  -15.7500,   31.5000,  8.753163,     8, 10000,    22,    36,
   35.0000,    0.0000,  -16.8750,   33.7500, 10.023553,     8, 10000,    23,    38,
   36.5000,    0.0000,  -18.0000,   36.0000, 10.342943,     8, 10000,    24,    40,
   38.0000,    0.0000,  -19.1250,   38.2500,  9.852357,     8, 10000,    25,    42,
   39.5000,    0.0000,  -20.2500,   40.5000,  0.940453,     8, 10000,    26,    44,
   41.0000,    0.0000,  -21.3750,   42.7500,  6.130894,     8, 10000,    27,    46,
   42.5000,    0.0000,  -22.5000,   45.0000,  5.237457,     8, 10000,    28,    48,
   15.5000,    0.0000,   -1.1250,    2.2500, 23.738102,     9, 10000,    10,    11,
   17.0000,    0.0000,   -2.2500,    4.5000,  7.938903,     9, 10000,    11,    13,
   18.5000,    0.0000,   -3.3750,    6.7500,  9.688337,     9, 10000,    12,    15,
   20.0000,    0.0000,   -4.5000,    9.0000, 11.667481,     9, 10000,    13,    17,
   21.5000,    0.0000,   -5.6250,   11.2500, 10.800622,     9, 10000,    14,    19,
   23.0000,    0.0000,   -6.7500,   13.5000, 10.001375,     9, 10000,    15,    21,
   24.5000,    0.0000,   -7.8750,   15.7500, 10.615050,     9, 10000,    16,    23,
   26.0000,    0.0000,   -9.0000,   18.0000, 11.082544,     9, 10000,    17,    25,
   27.5000,    0.0000,  -10.1250,   20.2500, 13.021132,     9, 10000,    18,    27,
   29.0000,    0.0000,  -11.2500,   22.5000, 13.864745,     9, 10000,    19,    29,
   30.5000,    0.0000,  -12.3750,   24.7500, 13.606819,     9, 10000,    20,    31,
   32.0000,    0.0000,  -13.5000,   27.0000, 12.537475,     9, 10000,    21,    33,
   33.5000,    0.0000,  -14.6250,   29.2500,  8.329546,     9, 10000,    22,    35,
   35.0000,    0.0000,  -15.7500,   31.5000,  8.535654,     9, 10000,    23,    37,
   36.5000,    0.0000,  -16.8750,   33.7500,  9.246577,     9, 10000,    24,    39,
   38.0000,    0.0000,  -18.0000,   36.0000,  8.707359,     9, 10000,    25,    41,
   39.5000,    0.0000,  -19.1250,   38.2500,  0.357621,     9, 10000,    26,    43,
   41.0000,    0.0000,  -20.2500,   40.5000,  6.280578,     9, 10000,    27,    45,
   42.5000,    0.0000,  -21.3750,   42.7500,  5.210989,     9, 10000,    28,    47,
   17.0000,    0.0000,   -1.1250,    2.2500, 13.736851,    10, 10000,    11,    12,
   18.5000,    0.0000,   -2.2500,    4.5000, 11.355179,    10, 10000,    12,    14,
   20.0000,    0.0000,   -3.3750,    6.7500, 14.856928,    10, 10000,    13,    16,
   21.5000,    0.0000,   -4.5000,    9.0000, 13.708224,    10, 10000,    14,    18,
   23.0000,    0.0000,   -5.6250,   11.2500, 12.472942,    10, 10000,    15,    20,
   24.5000,    0.0000,   -6.7500,   13.5000, 14.333471,    10, 10000,    16,    22,
   26.0000,    0.0000,   -7.8750,   15.7500, 14.257446,    10, 10000,    17,    24,
   27.5000,    0.0000,   -9.0000,   18.0000, 22.250889,    10, 10000,    18,    26,
   29.0000,    0.0000,  -10.1250,   20.2500, 19.259264,    10, 10000,    19,    28,
   30.5000,    0.0000,  -11.2500,   22.5000, 18.732929,    10, 10000,    20,    30,
   32.0000,    0.0000,  -12.3750,   24.7500, 17.807875,    10, 10000,    21,    32,
   33.5000,    0.0000,  -13.5000,   27.0000,  9.060986,    10, 10000,    22,    34,
   35.0000,    0.0000,  -14.6250,   29.2500, 10.393303,    10, 10000,    23,    36,
   36.5000,    0.0000,  -15.7500,   31.5000, 10.435581,    10, 10000,    24,    38,
   38.0000,    0.0000,  -16.8750,   33.7500, 10.664969,    10, 10000,    25,    40,
   39.5000,    0.0000,  -18.0000,   36.0000,  4.238572,    10, 10000,    26,    42,
   41.0000,    0.0000,  -19.1250,   38.2500,  4.907043,    10, 10000,    27,    44,
   42.5000,    0.0000,  -20.2500,   40.5000,  3.432580,    10, 10000,    28,    46,
   44.0000,    0.0000,  -21.3750,   42.7500,  4.225000,    10, 10000,    29,    48,
   18.5000,    0.0000,   -1.1250,    2.2500, 11.555919,    11, 10000,    12,    13,
   20.0000,    0.0000,   -2.2500,    4.5000, 10.552956,    11, 10000,    13,    15,
   21.5000,    0.0000,   -3.3750,    6.7500,  9.677156,    11, 10000,    14,    17,
   23.0000,    0.0000,   -4.5000,    9.0000,  8.733376,    11, 10000,    15,    19,
   24.5000,    0.0000,   -5.6250,   11.2500,  8.748561,    11, 10000,    16,    21,
   26.0000,    0.0000,   -6.7500,   13.5000, 10.408692,    11, 10000,    17,    23,
   27.5000,    0.0000,   -7.8750,   15.7500, 10.946689,    11, 10000,    18,    25,
   29.0000,    0.0000,   -9.0000,   18.0000, 13.417885,    11, 10000,    19,    27,
   30.5000,    0.0000,  -10.1250,   20.2500, 14.324845,    11, 10000,    20,    29,
   32.0000,    0.0000,  -11.2500,   22.5000, 13.984690,    11, 10000,    21,    31,
   33.5000,    0.0000,  -12.3750,   24.7500,  9.895391,    11, 10000,    22,    33,
   35.0000,    0.0000,  -13.5000,   27.0000,  9.159677,    11, 10000,    23,    35,
   36.5000,    0.0000,  -14.6250,   29.2500,  8.228296,    11, 10000,    24,    37,
   38.0000,    0.0000,  -15.7500,   31.5000,  9.008734,    11, 10000,    25,    39,
   39.5000,    0.0000,  -16.8750,   33.7500,  1.352754,    11, 10000,    26,    41,
   41.0000,    0.0000,  -18.0000,   36.0000,  4.485307,    11, 10000,    27,    43,
   42.5000,    0.0000,  -19.1250,   38.2500,  4.236542,    11, 10000,    28,    45,
   44.0000,    0.0000,  -20.2500,   40.5000,  4.378770,    11, 10000,    29,    47,
   20.0000,    0.0000,   -1.1250,    2.2500, 21.488092,    12, 10000,    13,    14,
   21.5000,    0.0000,   -2.2500,    4.5000, 12.744399,    12, 10000,    14,    16,
   23.0000,    0.0000,   -3.3750,    6.7500, 10.071116,    12, 10000,    15,    18,
   24.5000,    0.0000,   -4.5000,    9.0000,  9.529807,    12, 10000,    16,    20,
   26.0000,    0.0000,   -5.6250,   11.2500, 12.533700,    12, 10000,    17,    22,
   27.5000,    0.0000,   -6.7500,   13.5000, 12.391593,    12, 10000,    18,    24,
   29.0000,    0.0000,   -7.8750,   15.7500, 20.339626,    12, 10000,    19,    26,
   30.5000,    0.0000,   -9.0000,   18.0000, 17.367785,    12, 10000,    20,    28,
   32.0000,    0.0000,  -10.1250,   20.2500, 16.859917,    12, 10000,    21,    30,
   33.5000,    0.0000,  -11.2500,   22.5000, 12.436176,    12, 10000,    22,    32,
   35.0000,    0.0000,  -12.3750,   24.7500,  9.497596,    12, 10000,    23,    34,
   36.5000,    0.0000,  -13.5000,   27.0000,  9.427865,    12, 10000,    24,    36,
   38.0000,    0.0000,  -14.6250,   29.2500,  9.212242,    12, 10000,    25,    38,
   39.5000,    0.0000,  -15.7500,   31.5000,  4.100762,    12, 10000,    26,    40,
   41.0000,    0.0000,  -16.8750,   33.7500,  3.967277,    12, 10000,    27,    42,
   42.5000,    0.0000,  -18.0000,   36.0000,  2.454634,    12, 10000,    28,    44,
   44.0000,    0.0000,  -19.1250,   38.2500,  2.920013,    12, 10000,    29,    46,
   45.5000,    0.0000,  -20.2500,   40.5000,  4.932982,    12, 10000,    30,    48,
   21.5000,    0.0000,   -1.1250,    2.2500, 17.485142,    13, 10000,    14,    15,
   23.0000,    0.0000,   -2.2500,    4.5000, 11.606750,    13, 10000,    15,    17,
   24.5000,    0.0000,   -3.3750,    6.7500,  9.885306,    13, 10000,    16,    19,
   26.0000,    0.0000,   -4.5000,    9.0000, 11.105406,    13, 10000,    17,    21,
   27.5000,    0.0000,   -5.6250,   11.2500, 13.336390,    13, 10000,    18,    23,
   29.0000,    0.0000,   -6.7500,   13.5000, 14.460985,    13, 10000,    19,    25,
   30.5000,    0.0000,   -7.8750,   15.7500, 18.437740,    13, 10000,    20,    27,
   32.0000,    0.0000,   -9.0000,   18.0000, 20.004671,    13, 10000,    21,    29,
   33.5000,    0.0000,  -10.1250,   20.2500, 14.885901,    13, 10000,    22,    31,
   35.0000,    0.0000,  -11.2500,   22.5000, 14.769460,    13, 10000,    23,    33,
   36.5000,    0.0000,  -12.3750,   24.7500, 11.216171,    13, 10000,    24,    35,
   38.0000,    0.0000,  -13.5000,   27.0000,  9.014016,    13, 10000,    25,    37,
   39.5000,    0.0000,  -14.6250,   29.2500,  5.953657,    13, 10000,    26,    39,
   41.0000,    0.0000,  -15.7500,   31.5000,  3.030283,    13, 10000,    27,    41,
   42.5000,    0.0000,  -16.8750,   33.7500,  0.552183,    13, 10000,    28,    43,
   44.0000,    0.0000,  -18.0000,   36.0000,  1.947390,    13, 10000,    29,    45,
   45.5000,    0.0000,  -19.1250,   38.2500,  3.733342,    13, 10000,    30,    47,
   23.0000,    0.0000,   -1.1250,    2.2500, 32.762199,    14, 10000,    15,    16,
   24.5000,    0.0000,   -2.2500,    4.5000, 11.236274,    14, 10000,    16,    18,
   26.0000,    0.0000,   -3.3750,    6.7500, 11.110125,    14, 10000,    17,    20,
   27.5000,    0.0000,   -4.5000,    9.0000, 14.167575,    14, 10000,    18,    22,
   29.0000,    0.0000,   -5.6250,   11.2500, 14.127574,    14, 10000,    19,    24,
   30.5000,    0.0000,   -6.7500,   13.5000, 24.188520,    14, 10000,    20,    26,
   32.0000,    0.0000,   -7.8750,   15.7500, 20.280495,    14, 10000,    21,    28,
   33.5000,    0.0000,   -9.0000,   18.0000, 14.898499,    14, 10000,    22,    30,
   35.0000,    0.0000,  -10.1250,   20.2500, 16.055071,    14, 10000,    23,    32,
   36.5000,    0.0000,  -11.2500,   22.5000, 10.337028,    14, 10000,    24,    34,
   38.0000,    0.0000,  -12.3750,   24.7500,  9.762184,    14, 10000,    25,    36,
   39.5000,    0.0000,  -13.5000,   27.0000,  8.134067,    14, 10000,    26,    38,
   41.0000,    0.0000,  -14.6250,   29.2500,  3.548314,    14, 10000,    27,    40,
   42.5000,    0.0000,  -15.7500,   31.5000,  0.495991,    14, 10000,    28,    42,
   44.0000,    0.0000,  -16.8750,   33.7500,  0.675928,    14, 10000,    29,    44,
   45.5000,    0.0000,  -18.0000,   36.0000,  3.074784,    14, 10000,    30,    46,
   47.0000,    0.0000,  -19.1250,   38.2500,  3.951607,    14, 10000,    31,    48,
   24.5000,    0.0000,   -1.1250,    2.2500, 21.746769,    15, 10000,    16,    17,
   26.0000,    0.0000,   -2.2500,    4.5000, 13.823582,    15, 10000,    17,    19,
   27.5000,    0.0000,   -3.3750,    6.7500, 12.746808,    15, 10000,    18,    21,
   29.0000,    0.0000,   -4.5000,    9.0000, 14.780693,    15, 10000,    19,    23,
   30.5000,    0.0000,   -5.6250,   11.2500, 15.557205,    15, 10000,    20,    25,
   32.0000,    0.0000,   -6.7500,   13.5000, 19.811327,    15, 10000,    21,    27,
   33.5000,    0.0000,   -7.8750,   15.7500, 16.212151,    15, 10000,    22,    29,
   35.0000,    0.0000,   -9.0000,   18.0000, 17.765381,    15, 10000,    23,    31,
   36.5000,    0.0000,  -10.1250,   20.2500, 15.765996,    15, 10000,    24,    33,
   38.0000,    0.0000,  -11.2500,   22.5000, 11.244042,    15, 10000,    25,    35,
   39.5000,    0.0000,  -12.3750,   24.7500, 10.097013,    15, 10000,    26,    37,
   41.0000,    0.0000,  -13.5000,   27.0000,  4.126930,    15, 10000,    27,    39,
   42.5000,    0.0000,  -14.6250,   29.2500,  0.274700,    15, 10000,    28,    41,
   44.0000,    0.0000,  -15.7500,   31.5000,  0.493821,    15, 10000,    29,    43,
   45.5000,    0.0000,  -16.8750,   33.7500,  2.885003,    15, 10000,    30,    45,
   47.0000,    0.0000,  -18.0000,   36.0000,  2.931466,    15, 10000,    31,    47,
   26.0000,    0.0000,   -1.1250,    2.2500, 14.562547,    16, 10000,    17,    18,
   27.5000,    0.0000,   -2.2500,    4.5000, 12.783666,    16, 10000,    18,    20,
   29.0000,    0.0000,   -3.3750,    6.7500, 15.200193,    16, 10000,    19,    22,
   30.5000,    0.0000,   -4.5000,    9.0000, 14.665449,    16, 10000,    20,    24,
   32.0000,    0.0000,   -5.6250,   11.2500, 25.420397,    16, 10000,    21,    26,
   33.5000,    0.0000,   -6.7500,   13.5000, 15.527884,    16, 10000,    22,    28,
   35.0000,    0.0000,   -7.8750,   15.7500, 17.042698,    16, 10000,    23,    30,
   36.5000,    0.0000,   -9.0000,   18.0000, 16.617424,    16, 10000,    24,    32,
   38.0000,    0.0000,  -10.1250,   20.2500, 10.017850,    16, 10000,    25,    34,
   39.5000,    0.0000,  -11.2500,   22.5000,  9.967577,    16, 10000,    26,    36,
   41.0000,    0.0000,  -12.3750,   24.7500,  2.276070,    16, 10000,    27,    38,
   42.5000,    0.0000,  -13.5000,   27.0000,  0.156006,    16, 10000,    28,    40,
   44.0000,    0.0000,  -14.6250,   29.2500,  0.595474,    16, 10000,    29,    42,
   45.5000,    0.0000,  -15.7500,   31.5000,  1.558665,    16, 10000,    30,    44,
   47.0000,    0.0000,  -16.8750,   33.7500,  2.219573,    16, 10000,    31,    46,
   48.5000,    0.0000,  -18.0000,   36.0000,  5.483802,    16, 10000,    32,    48,
   27.5000,    0.0000,   -1.1250,    2.2500, 20.098743,    17, 10000,    18,    19,
   29.0000,    0.0000,   -2.2500,    4.5000, 13.368640,    17, 10000,    19,    21,
   30.5000,    0.0000,   -3.3750,    6.7500, 14.679363,    17, 10000,    20,    23,
   32.0000,    0.0000,   -4.5000,    9.0000, 15.017536,    17, 10000,    21,    25,
   33.5000,    0.0000,   -5.6250,   11.2500, 13.529994,    17, 10000,    22,    27,
   35.0000,    0.0000,   -6.7500,   13.5000, 17.781565,    17, 10000,    23,    29,
   36.5000,    0.0000,   -7.8750,   15.7500, 17.759472,    17, 10000,    24,    31,
   38.0000,    0.0000,   -9.0000,   18.0000, 15.171618,    17, 10000,    25,    33,
   39.5000,    0.0000,  -10.1250,   20.2500,  9.714228,    17, 10000,    26,    35,
   41.0000,    0.0000,  -11.2500,   22.5000,  0.630397,    17, 10000,    27,    37,
   42.5000,    0.0000,  -12.3750,   24.7500,  0.385987,    17, 10000,    28,    39,
   44.0000,    0.0000,  -13.5000,   27.0000,  1.730961,    17, 10000,    29,    41,
   45.5000,    0.0000,  -14.6250,   29.2500,  0.026136,    17, 10000,    30,    43,
   47.0000,    0.0000,  -15.7500,   31.5000,  1.655598,    17, 10000,    31,    45,
   48.5000,    0.0000,  -16.8750,   33.7500,  4.244114,    17, 10000,    32,    47,
   29.0000,    0.0000,   -1.1250,    2.2500, 63.767967,    18, 10000,    19,    20,
   30.5000,    0.0000,   -2.2500,    4.5000, 30.380793,    18, 10000,    20,    22,
   32.0000,    0.0000,   -3.3750,    6.7500, 18.789314,    18, 10000,    21,    24,
   33.5000,    0.0000,   -4.5000,    9.0000, 20.658796,    18, 10000,    22,    26,
   35.0000,    0.0000,   -5.6250,   11.2500, 18.479004,    18, 10000,    23,    28,
   36.5000,    0.0000,   -6.7500,   13.5000, 18.555250,    18, 10000,    24,    30,
   38.0000,    0.0000,   -7.8750,   15.7500, 16.986422,    18, 10000,    25,    32,
   39.5000,    0.0000,   -9.0000,   18.0000, 12.290130,    18, 10000,    26,    34,
   41.0000,    0.0000,  -10.1250,   20.2500,  1.008541,    18, 10000,    27,    36,
   42.5000,    0.0000,  -11.2500,   22.5000,  2.101491,    18, 10000,    28,    38,
   44.0000,    0.0000,  -12.3750,   24.7500,  1.465993,    18, 10000,    29,    40,
   45.5000,    0.0000,  -13.5000,   27.0000,  0.211678,    18, 10000,    30,    42,
   47.0000,    0.0000,  -14.6250,   29.2500,  0.055022,    18, 10000,    31,    44,
   48.5000,    0.0000,  -15.7500,   31.5000,  3.410259,    18, 10000,    32,    46,
   50.0000,    0.0000,  -16.8750,   33.7500,  7.399204,    18, 10000,    33,    48,
   30.5000,    0.0000,   -1.1250,    2.2500, 75.307808,    19, 10000,    20,    21,
   32.0000,    0.0000,   -2.2500,    4.5000, 31.610298,    19, 10000,    21,    23,
   33.5000,    0.0000,   -3.3750,    6.7500, 10.811786,    19, 10000,    22,    25,
   35.0000,    0.0000,   -4.5000,    9.0000, 18.998564,    19, 10000,    23,    27,
   36.5000,    0.0000,   -5.6250,   11.2500, 22.563467,    19, 10000,    24,    29,
   38.0000,    0.0000,   -6.7500,   13.5000, 18.901854,    19, 10000,    25,    31,
   39.5000,    0.0000,   -7.8750,   15.7500,  7.244759,    19, 10000,    26,    33,
   41.0000,    0.0000,   -9.0000,   18.0000,  2.108401,    19, 10000,    27,    35,
   42.5000,    0.0000,  -10.1250,   20.2500,  4.213349,    19, 10000,    28,    37,
   44.0000,    0.0000,  -11.2500,   22.5000,  1.146937,    19, 10000,    29,    39,
   45.5000,    0.0000,  -12.3750,   24.7500,  1.384263,    19, 10000,    30,    41,
   47.0000,    0.0000,  -13.5000,   27.0000,  1.767732,    19, 10000,    31,    43,
   48.5000,    0.0000,  -14.6250,   29.2500,  3.117324,    19, 10000,    32,    45,
   50.0000,    0.0000,  -15.7500,   31.5000,  6.288117,    19, 10000,    33,    47,
   32.0000,    0.0000,   -1.1250,    2.2500, 65.688332,    20, 10000,    21,    22,
   33.5000,    0.0000,   -2.2500,    4.5000,  8.515073,    20, 10000,    22,    24,
   35.0000,    0.0000,   -3.3750,    6.7500, 25.785301,    20, 10000,    23,    26,
   36.5000,    0.0000,   -4.5000,    9.0000, 22.132601,    20, 10000,    24,    28,
   38.0000,    0.0000,   -5.6250,   11.2500, 18.703819,    20, 10000,    25,    30,
   39.5000,    0.0000,   -6.7500,   13.5000,  6.477240,    20, 10000,    26,    32,
   41.0000,    0.0000,   -7.8750,   15.7500,  0.004433,    20, 10000,    27,    34,
   42.5000,    0.0000,   -9.0000,   18.0000,  3.947142,    20, 10000,    28,    36,
   44.0000,    0.0000,  -10.1250,   20.2500,  4.080553,    20, 10000,    29,    38,
   45.5000,    0.0000,  -11.2500,   22.5000,  0.909301,    20, 10000,    30,    40,
   47.0000,    0.0000,  -12.3750,   24.7500,  2.051394,    20, 10000,    31,    42,
   48.5000,    0.0000,  -13.5000,   27.0000,  1.205941,    20, 10000,    32,    44,
   50.0000,    0.0000,  -14.6250,   29.2500,  5.417682,    20, 10000,    33,    46,
   51.5000,    0.0000,  -15.7500,   31.5000, 20.699366,    20, 10000,    34,    48,
   33.5000,    0.0000,   -1.1250,    2.2500,  7.365281,    21, 10000,    22,    23,
   35.0000,    0.0000,   -2.2500,    4.5000, 11.651104,    21, 10000,    23,    25,
   36.5000,    0.0000,   -3.3750,    6.7500, 18.141645,    21, 10000,    24,    27,
   38.0000,    0.0000,   -4.5000,    9.0000, 18.370173,    21, 10000,    25,    29,
   39.5000,    0.0000,   -5.6250,   11.2500,  5.283041,    21, 10000,    26,    31,
   41.0000,    0.0000,   -6.7500,   13.5000,  6.314877,    21, 10000,    27,    33,
   42.5000,    0.0000,   -7.8750,   15.7500,  2.751760,    21, 10000,    28,    35,
